Snapshot,start_date,end_date,name,TTT,LOS,score,reviews,price_per_night,original_price,discount_perc,Free_cancellation,No_payment,Breakfast,Option Member,Index,star_rating,location_rating,neighborhood,km_from_center,neighborhood_category
23:17.2,04/07/2024,09/07/2024,The Gotham Hotel,14,5,8.68,-0.38439450559176686,-0.1795383930568183,0.6522944305852895,20.06472491909385,0,0,0,0,233,4.0,9.3,Midtown East,-0.6857129149979517,Midtown Manhattan
23:17.2,04/07/2024,09/07/2024,Hotel Hugo,14,5,8.08,-0.3833657197207898,-0.36248626730985084,0.3431426331868032,10.236220472440944,1,0,0,1,235,4.0,9.322012578616352,SoHo,1.0279836193332088,Downtown Manhattan
23:17.3,04/07/2024,09/07/2024,Delta Hotels by Marriott New York Times Square,14,5,8.787778736517721,-0.8864420106285722,-0.5069187996148765,-1.084576576617115,0.0,0,0,0,0,240,4.0,9.322012578616352,Hell's Kitchen,-0.5955183605594695,Midtown Manhattan
23:17.3,04/07/2024,09/07/2024,Concorde Hotel New York,14,5,9.09,-0.3833657197207898,0.3115322167802691,0.8883739849623152,15.0997151,0,0,0,1,241,4.0,9.2,Midtown East,-0.7308101922171927,Midtown Manhattan
23:17.3,04/07/2024,09/07/2024,"The Time New York, part of JdV by Hyatt",14,5,8.08,-0.38748086320469804,-0.16028072208281485,0.5623593622511843,15.017064846416384,1,0,0,1,244,4.0,9.3,Manhattan,-0.9562965783133981,Other Manhattan
23:17.4,04/07/2024,09/07/2024,Hotel Beacon,14,5,9.29,-0.35661728707538626,1.1010967267144096,1.9675948049715763,30.01841620626152,0,0,0,1,249,4.0,9.0,Upper West Side,-0.6857129149979517,Uptown Manhattan
23:46.1,05/07/2024,06/07/2024,World Center Hotel,15,1,8.88,0.6618807251919033,-0.5165476351018783,0.23634473954005342,9.787234042553193,1,0,0,1,5,4.0,8.5,Manhattan,1.839734609279548,Other Manhattan
23:46.2,05/07/2024,06/07/2024,Washington Square Hotel,15,1,9.09,-0.38748086320469804,-0.28545558341383714,0.4780452356879608,15.107913669064748,1,0,0,0,6,4.0,9.5,Greenwich Village,0.5770108471407982,Downtown Manhattan
23:46.2,05/07/2024,06/07/2024,YOTEL New York Times Square,15,1,8.787778736517721,0.9736028440979526,-1.1327931062699879,0.3037960407906322,40.08097165991903,0,0,0,0,7,4.0,9.322012578616352,Hell's Kitchen,-0.6406156377787106,Midtown Manhattan
23:46.2,05/07/2024,06/07/2024,Arlo Midtown,15,1,9.29,4.021895379802982,0.03229598765721942,0.5960850128764738,10.033444816053512,1,0,0,1,10,4.0,9.0,Hell's Kitchen,-0.5504210833402284,Midtown Manhattan
23:46.2,05/07/2024,06/07/2024,The Marlton Hotel,15,1,9.29,-0.38439450559176686,-0.035105860751792575,0.5960850128764738,12.37458193979933,1,0,0,0,12,4.0,9.6,Greenwich Village,0.5319135699215569,Downtown Manhattan
23:46.2,05/07/2024,06/07/2024,Park Terrace Hotel,15,1,9.49,-0.06444209971790114,0.2922745458062657,-1.084576576617115,0.0,0,0,0,0,13,4.0,9.1,Manhattan,-0.5504210833402284,Other Manhattan
23:46.3,05/07/2024,06/07/2024,Hotel Boutique at Grand Central,15,1,8.68,-0.33295521204291384,-0.3432285963358474,0.3487635749576848,9.803921568627452,1,0,0,1,16,4.0,9.322012578616352,Midtown East,-0.5053238061209874,Midtown Manhattan
23:46.3,05/07/2024,06/07/2024,Archer Hotel New York,15,1,9.29,-0.3854232914627439,0.20561502642325027,-1.084576576617115,0.0,0,0,0,0,17,4.0,9.5,Manhattan,-0.5053238061209874,Other Manhattan
23:46.3,05/07/2024,06/07/2024,Executive Hotel Le Soleil New York,15,1,9.09,0.9406816962266866,-0.14102305110881141,0.4836661774588424,10.03584229390681,1,0,0,0,18,4.0,9.4,Manhattan,-0.41512925168250525,Other Manhattan
23:46.3,05/07/2024,06/07/2024,Hyatt Place New York City/Times Square,15,1,8.08,0.11868178531601557,-0.22768257049182686,0.4274567597500267,10.037174721189592,1,0,0,0,22,4.0,9.322012578616352,Hell's Kitchen,-0.5504210833402284,Midtown Manhattan
23:46.4,05/07/2024,06/07/2024,Hyatt Grand Central New York,15,1,8.08,2.3079381187552,-0.11213654464780629,0.5960850128764738,15.050167224080267,1,0,0,0,23,4.0,9.322012578616352,Midtown East,-0.46022652890174637,Midtown Manhattan
23:46.4,05/07/2024,06/07/2024,Mondrian Park Avenue,15,1,8.787778736517721,-0.38439450559176686,-0.29508441890083886,0.7984389166282102,29.85074626865672,1,0,0,1,25,4.0,9.322012578616352,NoMad,-0.14454558836705883,Downtown Manhattan
23:46.4,05/07/2024,06/07/2024,Omni Berkshire Place,15,1,9.29,-0.20435697817078133,-0.4010016092578577,0.31503792433239536,10.040160642570282,1,0,0,0,27,4.0,9.6,Midtown East,-0.8210047466556748,Midtown Manhattan
23:46.4,05/07/2024,06/07/2024,Arlo NoMad,15,1,8.48,-0.0603269562339929,-0.31434208987484225,0.37124734204121107,10.038610038610038,1,0,0,1,31,4.0,9.322012578616352,NoMad,-0.23474014280554106,Downtown Manhattan
23:46.5,05/07/2024,06/07/2024,The Maritime Hotel,15,1,9.49,-0.3833657197207898,0.13821317801423827,0.5342546533967765,2.7777777777777777,1,0,0,0,33,4.0,9.6,Chelsea,0.2162326293868696,Midtown Manhattan
23:46.5,05/07/2024,06/07/2024,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",15,1,8.787778736517721,-0.3833657197207898,-0.4010016092578577,-1.084576576617115,0.0,0,0,0,0,34,4.0,9.322012578616352,Chelsea,-0.09944831114781773,Midtown Manhattan
23:46.5,05/07/2024,06/07/2024,Moxy NYC Downtown,15,1,8.68,-0.3854232914627439,-0.6032071544848937,0.2588285066235797,15.062761506276152,0,0,0,0,38,4.0,9.322012578616352,Manhattan,1.704442777621825,Other Manhattan
23:46.5,05/07/2024,06/07/2024,Freehand New York,15,1,8.28,-0.3411854990107303,-0.4010016092578577,-1.084576576617115,0.0,0,0,0,0,39,4.0,9.322012578616352,Gramercy,0.08094079772914649,Midtown Manhattan
23:46.6,05/07/2024,06/07/2024,Hilton New York Fashion District,15,1,8.28,-0.3782217903659045,-0.32397092536184396,-1.084576576617115,0.0,0,0,0,0,41,4.0,9.322012578616352,Chelsea,-0.09944831114781773,Midtown Manhattan
23:46.6,05/07/2024,06/07/2024,NobleDEN Hotel,15,1,9.89,-0.3833657197207898,0.25375920385825884,0.7366085571485129,9.876543209876544,0,0,0,1,42,4.0,9.4,Little Italy,1.2083727282101728,Downtown Manhattan
23:46.6,05/07/2024,06/07/2024,Ace Hotel New York,15,1,8.28,-0.3833657197207898,-0.44914578669286626,-1.084576576617115,0.0,1,0,0,0,43,4.0,9.322012578616352,NoMad,-0.18964286558629995,Downtown Manhattan
23:46.6,05/07/2024,06/07/2024,Hotel Edison Times Square,15,1,8.08,2.9848792218581055,-0.1987960640308217,-1.084576576617115,0.0,1,0,0,1,46,4.0,9.4,Manhattan,-0.866102023874916,Other Manhattan
23:46.6,05/07/2024,06/07/2024,citizenM New York Times Square,15,1,9.29,-0.3164946381072809,0.5137377620073051,-1.084576576617115,0.0,1,0,0,0,47,4.0,9.6,Manhattan,-0.9562965783133981,Other Manhattan
23:46.6,05/07/2024,06/07/2024,Broadway Plaza Hotel,15,1,9.29,0.1516029331872815,-0.054363531725796,0.539875595167658,10.034602076124568,0,0,0,0,48,4.0,9.1,NoMad,-0.09944831114781773,Downtown Manhattan
23:46.7,05/07/2024,06/07/2024,"Dream Downtown, by Hyatt",15,1,8.787778736517721,-0.3195809957202121,-0.6032071544848937,0.18013532183123773,9.777777778,0,0,0,0,50,4.0,9.322012578616352,Chelsea,0.2162326293868696,Midtown Manhattan
23:46.7,05/07/2024,06/07/2024,DoubleTree by Hilton New York Downtown,15,1,8.787778736517721,0.25653909202694164,-0.4298881157188628,0.29817509901975064,10.16260162601626,0,0,0,1,55,4.0,9.322012578616352,Manhattan,2.110318272594994,Other Manhattan
23:46.7,05/07/2024,06/07/2024,INNSiDE by Meliá New York Nomad,15,1,9.09,0.6474777229982245,-0.22768257049182686,-1.084576576617115,0.0,0,0,0,0,56,4.0,9.322012578616352,Chelsea,-0.14454558836705883,Midtown Manhattan
23:46.7,05/07/2024,06/07/2024,Hotel 32 32,15,1,8.08,0.2575678778979187,-0.48766112864087313,0.5230127698550133,24.825174825174827,0,0,0,0,57,4.0,9.322012578616352,Manhattan,-0.23474014280554106,Other Manhattan
23:46.7,05/07/2024,06/07/2024,Radio Hotel,15,1,8.68,0.34604346280194587,-0.5646918125368868,0.2082400306856456,10.0,1,0,0,0,58,4.0,9.322012578616352,Washington Heights,3.1024583714182983,Uptown Manhattan
23:46.8,05/07/2024,06/07/2024,citizenM New York Bowery,15,1,9.29,-0.24859477062279492,0.12858434252723655,-1.084576576617115,0.0,1,0,0,0,59,4.0,9.0,Lower East Side,1.1181781737716912,Downtown Manhattan
23:46.8,05/07/2024,06/07/2024,"The Cloud One New York-Downtown, by the Motel One Group",15,1,8.88,-0.8031103550794304,-0.256569076952832,-1.084576576617115,0.0,1,0,0,0,61,4.0,8.9,Manhattan,1.839734609279548,Other Manhattan
23:46.8,05/07/2024,06/07/2024,Arlo SoHo,15,1,8.88,-0.03049216597565816,0.11895550704023485,0.6522944305852895,10.032362459546926,0,0,0,1,62,4.0,9.322012578616352,SoHo,1.0730808965524499,Downtown Manhattan
23:46.9,05/07/2024,06/07/2024,Sheraton New York Times Square Hotel,15,1,8.787778736517721,0.8882136168068566,-0.12176538013480799,-1.084576576617115,0.0,0,0,0,0,68,4.0,9.322012578616352,Manhattan,-1.0464911327518802,Other Manhattan
23:46.9,05/07/2024,06/07/2024,Millennium Hotel Broadway Times Square,15,1,8.787778736517721,4.724556129680314,0.215243861910252,0.8209226837117365,15.04424778761062,1,0,0,1,72,4.0,9.3,Manhattan,-0.7308101922171927,Other Manhattan
23:46.9,05/07/2024,06/07/2024,"Gild Hall, A Thompson Hotel, by Hyatt",15,1,9.09,-0.38748086320469804,-0.4010016092578577,0.31503792433239536,10.040160642570282,0,0,0,0,75,4.0,9.322012578616352,Manhattan,1.839734609279548,Other Manhattan
23:47.0,05/07/2024,06/07/2024,Hyatt Union Square New York,15,1,8.88,-0.38748086320469804,-0.391372773770856,0.40497299266650044,15.09433962264151,1,0,0,0,76,4.0,9.322012578616352,Union Square,0.4417190154830749,Downtown Manhattan
23:47.0,05/07/2024,06/07/2024,Walker Hotel Tribeca,15,1,8.68,-0.7712179930791415,-0.2758267479268354,-1.084576576617115,0.0,0,0,0,1,79,4.0,9.322012578616352,Chinatown,1.2985672826486552,Downtown Manhattan
23:47.0,05/07/2024,06/07/2024,NH Collection New York Madison Avenue,15,1,8.68,-0.8936435117254117,0.05155365863122285,0.6073268964182369,9.966777408637874,0,0,0,0,80,4.0,8.8,Murray Hill,-0.41512925168250525,Midtown Manhattan
23:47.0,05/07/2024,06/07/2024,Kixby,15,1,9.29,-0.38130814797883567,-0.4010016092578577,-1.084576576617115,0.0,0,0,0,0,81,4.0,9.3,Manhattan,-0.41512925168250525,Other Manhattan
23:47.0,05/07/2024,06/07/2024,The Gotham Hotel,15,1,8.68,-0.38439450559176686,-0.02547702526479086,0.7647132660029208,20.06079027355624,0,0,0,0,83,4.0,9.3,Midtown East,-0.6857129149979517,Midtown Manhattan
23:47.1,05/07/2024,06/07/2024,Aliz Hotel Times Square,15,1,8.08,-0.352502143591478,-0.24694024146583027,0.6522944305852895,22.330097087378643,0,0,0,1,84,4.0,9.322012578616352,Hell's Kitchen,-0.5955183605594695,Midtown Manhattan
23:47.1,05/07/2024,06/07/2024,Concorde Hotel New York,15,1,9.09,-0.3833657197207898,-0.14102305110881141,-1.084576576617115,0.0,0,0,0,1,91,4.0,9.2,Midtown East,-0.7308101922171927,Midtown Manhattan
23:47.2,05/07/2024,06/07/2024,"Hotel 50 Bowery, part of JdV by Hyatt",15,1,9.09,-0.386452077333721,0.041924823144221135,0.6017059546473553,10.0,1,0,0,0,94,4.0,9.0,Chinatown,1.3436645598678965,Downtown Manhattan
23:47.2,05/07/2024,06/07/2024,Millennium Downtown New York,15,1,8.787778736517721,0.9910922039045627,-0.31434208987484225,0.37124734204121107,10.038610038610038,0,0,0,1,97,4.0,9.3,Manhattan,1.7495400548410658,Other Manhattan
23:47.2,05/07/2024,06/07/2024,Hotel AKA NoMad,15,1,8.68,-0.3854232914627439,0.33078988775427254,-1.084576576617115,0.0,0,0,0,1,101,4.0,9.3,NoMad,-0.18964286558629995,Downtown Manhattan
23:47.3,05/07/2024,06/07/2024,The James New York - NoMad,15,1,8.48,-0.3854232914627439,-0.3528574318228491,-1.084576576617115,0.0,0,0,0,1,103,4.0,9.322012578616352,NoMad,-0.14454558836705883,Downtown Manhattan
23:47.3,05/07/2024,06/07/2024,Millennium Hilton New York One UN Plaza,15,1,8.08,-0.022261879007841677,0.5907684459033188,-1.084576576617115,0.0,1,0,0,0,104,4.0,9.322012578616352,Midtown East,-0.3249346972440231,Midtown Manhattan
23:47.3,05/07/2024,06/07/2024,Pestana CR7 Times Square,15,1,8.88,-0.7352104875949443,-0.3047132543878406,-1.084576576617115,0.0,1,0,0,0,107,4.0,9.322012578616352,Hell's Kitchen,-0.5955183605594695,Midtown Manhattan
23:47.4,05/07/2024,06/07/2024,CIVILIAN Hotel,15,1,9.29,0.10016363963842849,0.41744940713728795,-1.084576576617115,0.0,1,0,0,1,110,4.0,8.8,Hell's Kitchen,-0.911199301094157,Midtown Manhattan
23:47.4,05/07/2024,06/07/2024,The Belvedere Hotel,15,1,8.68,2.174195955528182,0.12858434252723655,-1.084576576617115,0.0,1,0,0,1,111,4.0,9.4,Hell's Kitchen,-0.911199301094157,Midtown Manhattan
23:47.5,05/07/2024,06/07/2024,City Club Hotel,15,1,8.787778736517721,-0.04180881055640582,-0.054363531725796,0.539875595167658,10.034602076124568,1,0,0,0,119,4.0,9.322012578616352,Manhattan,-0.6857129149979517,Other Manhattan
23:47.5,05/07/2024,06/07/2024,Hotel Elysee by Library Hotel Collection,15,1,9.29,-0.38748086320469804,0.5522531039553119,0.9333415191293678,10.027855153203342,1,0,0,0,123,4.0,9.6,Midtown East,-0.7759074694364338,Midtown Manhattan
23:47.5,05/07/2024,06/07/2024,Moxy NYC East Village,15,1,8.88,-0.3854232914627439,-0.11213654464780629,-1.084576576617115,0.0,0,0,0,0,124,4.0,9.322012578616352,East Village,0.5319135699215569,Downtown Manhattan
23:47.5,05/07/2024,06/07/2024,Hotel Beacon,15,1,9.29,-0.35661728707538626,1.4766213107074764,2.282367544140944,30.05008347245409,0,0,0,1,125,4.0,9.0,Upper West Side,-0.6857129149979517,Uptown Manhattan
23:47.6,05/07/2024,06/07/2024,DoubleTree by Hilton Hotel New York City - Chelsea,15,1,8.787778736517721,-0.37719300449492743,-0.06399236721279772,-1.084576576617115,0.0,0,0,0,1,126,4.0,9.322012578616352,Chelsea,-0.18964286558629995,Midtown Manhattan
23:47.6,05/07/2024,06/07/2024,The Shelburne Sonesta New York,15,1,8.48,0.008601697121470128,0.46559358457229655,0.9895509368381835,14.905149051490516,0,0,0,1,128,4.0,9.322012578616352,Murray Hill,-0.3249346972440231,Midtown Manhattan
23:47.6,05/07/2024,06/07/2024,"Crowne Plaza Times Square Manhattan, an IHG Hotel",15,1,8.28,0.7277230209344352,0.7255721427213428,-1.084576576617115,0.0,0,0,0,1,129,4.0,9.4,Manhattan,-0.911199301094157,Other Manhattan
23:47.6,05/07/2024,06/07/2024,"Park South Hotel, part of JdV by Hyatt",15,1,9.29,-0.3854232914627439,-0.12176538013480799,0.5904640711055922,15.100671140939598,1,0,0,0,131,4.0,9.322012578616352,NoMad,-0.054351033928576827,Downtown Manhattan
23:47.6,05/07/2024,06/07/2024,The Moore,15,1,9.09,-1.171415696889218,0.0900690005792297,0.8602692761079075,20.52023121387284,1,0,0,0,133,4.0,9.4,Chelsea,0.03584352050990538,Midtown Manhattan
23:47.6,05/07/2024,06/07/2024,Walker Hotel Greenwich Village,15,1,8.88,-0.5675183906256835,0.46559358457229655,0.8771321014205521,10.028653295128938,1,0,0,1,134,4.0,9.4,Greenwich Village,0.3515244610445929,Downtown Manhattan
23:47.7,05/07/2024,06/07/2024,The Gallivant Times Square,15,1,8.787778736517721,1.4128944110051573,-0.86318571263394,0.011507068704790712,9.743589743589745,0,0,0,0,139,4.0,9.322012578616352,Manhattan,-0.911199301094157,Other Manhattan
23:47.8,05/07/2024,06/07/2024,"Martinique New York on Broadway, Curio Collection by Hilton",15,1,8.88,-0.24859477062279492,0.4848512555463,-1.084576576617115,0.0,0,0,0,0,143,4.0,9.322012578616352,Manhattan,-0.2798374200247822,Other Manhattan
23:47.8,05/07/2024,06/07/2024,"Dream Midtown, by Hyatt",15,1,8.08,-0.1611479715897448,0.282645710319264,-1.084576576617115,0.0,1,0,0,1,145,4.0,9.322012578616352,Manhattan,-1.1366856871903623,Other Manhattan
23:47.8,05/07/2024,06/07/2024,W New York - Times Square,15,1,8.68,-0.2691704880423361,0.3596763942152777,-1.084576576617115,0.0,0,0,0,0,148,4.0,9.3,Manhattan,-0.866102023874916,Other Manhattan
23:47.8,05/07/2024,06/07/2024,Mint House at 70 Pine,15,1,9.69,-0.3854232914627439,0.6100261168773222,0.9670671697546572,9.863013698630136,1,0,0,0,149,4.0,9.3,Manhattan,1.9299291637180302,Other Manhattan
23:47.8,05/07/2024,06/07/2024,Placemakr Wall Street,15,1,9.29,-0.9882918118553012,-0.09287887367380286,0.5117708863132502,9.859154929577464,0,0,0,1,150,4.0,9.0,Manhattan,1.975026440937271,Other Manhattan
23:47.8,05/07/2024,06/07/2024,Sanctuary Hotel New York,15,1,8.68,-0.3854232914627439,0.22487269739725368,0.7197457318358682,9.968847352,0,0,0,0,151,4.0,9.5,Manhattan,-0.8210047466556748,Other Manhattan
23:47.9,05/07/2024,06/07/2024,"EVEN Hotel New York - Midtown East, an IHG Hotel",15,1,8.88,-0.18583883249319424,0.3981917361632845,-1.084576576617115,0.0,0,0,0,0,157,4.0,9.322012578616352,Midtown East,-0.41512925168250525,Midtown Manhattan
23:48.0,05/07/2024,06/07/2024,The Westin New York Grand Central,15,1,8.88,1.2102235944226765,1.2070139170714285,3.395314014775494,50.94102885821832,1,0,0,1,161,4.0,9.3,Murray Hill,-0.3700319744632642,Midtown Manhattan
23:48.0,05/07/2024,06/07/2024,Hotel Hugo,15,1,8.08,-0.3833657197207898,0.20561502642325027,0.7085038482941051,10.031347962382444,1,0,0,1,163,4.0,9.322012578616352,SoHo,1.0279836193332088,Downtown Manhattan
23:48.0,05/07/2024,06/07/2024,Moderne Hotel,15,1,8.68,-0.38233693384981277,0.22487269739725368,0.6241897217308816,4.934210526315789,0,0,0,1,167,4.0,9.4,Manhattan,-1.1592343257999829,Other Manhattan
23:48.1,05/07/2024,06/07/2024,"voco Times Square South New York, an IHG Hotel",15,1,8.68,-0.3638187881722257,-0.24694024146583027,-1.084576576617115,0.0,0,0,0,0,168,4.0,9.322012578616352,Hell's Kitchen,-0.5053238061209874,Midtown Manhattan
23:48.1,05/07/2024,06/07/2024,Ink 48 Hotel,15,1,8.48,-0.3802793621078586,0.13821317801423827,-1.084576576617115,0.0,0,0,0,1,170,4.0,9.322012578616352,Hell's Kitchen,-0.7759074694364338,Midtown Manhattan
23:48.1,05/07/2024,06/07/2024,Hyatt Centric Times Square New York,15,1,9.29,0.1485165755743503,1.2359004235324336,1.5179194633010509,14.902807775377967,0,0,0,0,172,4.0,9.4,Manhattan,-0.7759074694364338,Other Manhattan
23:48.1,05/07/2024,06/07/2024,Carnegie Hotel,15,1,9.49,-0.38439450559176686,0.3211610522672708,-1.084576576617115,0.0,1,0,0,1,174,4.0,9.1,Manhattan,-1.1366856871903623,Other Manhattan
23:48.2,05/07/2024,06/07/2024,Empire Hotel,15,1,8.787778736517721,2.295592688303475,1.1107255622014114,1.2930817924657882,9.929078014184398,1,0,0,1,177,4.0,9.322012578616352,Upper West Side,-1.1366856871903623,Uptown Manhattan
23:48.2,05/07/2024,06/07/2024,DoubleTree by Hilton New York Midtown Fifth Ave,15,1,8.787778736517721,-0.9183343726288611,-0.31434208987484225,0.37124734204121107,10.038610038610038,1,0,0,1,178,4.0,9.4,Manhattan,-0.866102023874916,Other Manhattan
23:48.2,05/07/2024,06/07/2024,Renaissance New York Midtown Hotel,15,1,9.29,-0.38439450559176686,0.7063144717473394,-1.084576576617115,0.0,1,0,0,0,181,4.0,9.322012578616352,Manhattan,-0.41512925168250525,Other Manhattan
23:48.2,05/07/2024,06/07/2024,Moxy NYC Chelsea,15,1,8.68,-0.3854232914627439,-0.02547702526479086,-1.084576576617115,0.0,1,0,0,0,184,4.0,9.322012578616352,Chelsea,-0.18964286558629995,Midtown Manhattan
23:48.3,05/07/2024,06/07/2024,Eurostars Wall Street,15,1,8.787778736517721,-0.38748086320469804,-0.4202592802318611,0.3037960407906322,10.121457489878544,1,0,0,0,189,4.0,9.322012578616352,Manhattan,1.975026440937271,Other Manhattan
23:48.3,05/07/2024,06/07/2024,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",15,1,9.29,0.4262887607381566,0.9470353589223822,-1.084576576617115,0.0,1,0,0,1,190,4.0,9.322012578616352,Hell's Kitchen,-0.46022652890174637,Midtown Manhattan
23:48.3,05/07/2024,06/07/2024,The Muse New York,15,1,9.29,-0.31546585223630386,1.0336948783053976,1.242493316527854,9.903381642512077,0,0,0,0,191,4.0,9.4,Manhattan,-0.8210047466556748,Other Manhattan
23:48.5,05/07/2024,06/07/2024,"Distrikt Hotel New York City, Tapestry Collection by Hilton",15,1,8.28,-0.38748086320469804,-0.6032071544848937,-1.084576576617115,0.0,0,0,0,0,204,4.0,9.322012578616352,Hell's Kitchen,-0.5955183605594695,Midtown Manhattan
23:48.5,05/07/2024,06/07/2024,"The Time New York, part of JdV by Hyatt",15,1,8.08,-0.38748086320469804,0.5715107749293153,-1.084576576617115,0.0,1,0,0,1,205,4.0,9.3,Manhattan,-0.9562965783133981,Other Manhattan
23:48.6,05/07/2024,06/07/2024,Royalton New York,15,1,8.08,-0.386452077333721,0.13821317801423827,0.7647132660029208,14.893617021276595,1,0,0,1,217,4.0,9.3,Manhattan,-0.6857129149979517,Other Manhattan
23:48.6,05/07/2024,06/07/2024,Wyndham Garden Chinatown,15,1,8.08,-0.38748086320469804,-0.29508441890083886,-1.084576576617115,0.0,0,0,0,0,218,4.0,9.322012578616352,Lower East Side,1.2985672826486552,Downtown Manhattan
23:48.7,05/07/2024,06/07/2024,Aloft Manhattan Downtown - Financial District,15,1,8.08,-0.3854232914627439,-0.6417224964329006,-1.084576576617115,0.0,0,0,0,0,220,4.0,9.322012578616352,Manhattan,1.7495400548410658,Other Manhattan
23:48.7,05/07/2024,06/07/2024,Cambria Hotel New York - Chelsea,15,1,8.68,-0.3854232914627439,0.05155365863122285,-1.084576576617115,0.0,0,0,0,0,223,4.0,9.322012578616352,Chelsea,-0.18964286558629995,Midtown Manhattan
23:48.8,05/07/2024,06/07/2024,Delta Hotels by Marriott New York Times Square,15,1,8.787778736517721,-0.8864420106285722,-0.09287887367380286,-1.084576576617115,0.0,0,0,0,0,232,4.0,9.322012578616352,Hell's Kitchen,-0.5955183605594695,Midtown Manhattan
23:48.8,05/07/2024,06/07/2024,Hotel 48LEX New York,15,1,8.28,-0.386452077333721,0.11895550704023485,-1.084576576617115,0.0,0,0,0,0,233,4.0,9.322012578616352,Midtown East,-0.5955183605594695,Midtown Manhattan
23:48.8,05/07/2024,06/07/2024,Hyatt Centric Wall Street New York,15,1,8.88,-0.38439450559176686,0.754458649182348,-1.084576576617115,0.0,1,0,0,0,235,4.0,9.322012578616352,Manhattan,1.975026440937271,Other Manhattan
23:48.9,05/07/2024,06/07/2024,Renaissance New York Chelsea Hotel,15,1,8.48,-0.7866497811437974,0.03229598765721942,-1.084576576617115,0.0,0,0,0,0,238,4.0,9.322012578616352,Chelsea,-0.054351033928576827,Midtown Manhattan
23:48.9,05/07/2024,06/07/2024,Artezen Hotel,15,1,9.69,-0.006830090943185775,1.1588697396364198,1.3268074430910775,10.023310023310025,0,0,0,0,242,4.0,9.4,Manhattan,1.794637332060307,Other Manhattan
23:48.9,05/07/2024,06/07/2024,NoMo SoHo,15,1,8.08,-0.3453006424946386,0.22487269739725368,-1.084576576617115,0.0,0,0,0,1,243,4.0,9.322012578616352,SoHo,1.2083727282101728,Downtown Manhattan
24:17.3,05/07/2024,07/07/2024,World Center Hotel,15,2,8.88,0.6618807251919033,-0.5935783189978919,0.2644494483944613,15.0,1,0,0,1,3,4.0,8.5,Manhattan,1.839734609279548,Other Manhattan
24:17.4,05/07/2024,07/07/2024,"The Jewel Hotel, New York",15,2,9.29,0.6793700849985134,-0.11213654464780629,0.5960850128764738,15.050167224080267,1,0,0,1,7,4.0,9.7,Manhattan,-0.866102023874916,Other Manhattan
24:17.4,05/07/2024,07/07/2024,Hotel Boutique at Grand Central,15,2,8.68,-0.33295521204291384,-0.4298881157188628,0.3768682838120926,15.0,1,0,0,1,8,4.0,9.322012578616352,Midtown East,-0.5053238061209874,Midtown Manhattan
24:17.4,05/07/2024,07/07/2024,Park Terrace Hotel,15,2,9.49,-0.06444209971790114,0.2922745458062657,-1.084576576617115,0.0,0,0,0,0,9,4.0,9.1,Manhattan,-0.5504210833402284,Other Manhattan
24:17.4,05/07/2024,07/07/2024,Omni Berkshire Place,15,2,9.29,-0.20435697817078133,-0.5165476351018783,0.31503792433239536,14.859437751004014,1,0,0,0,10,4.0,9.6,Midtown East,-0.8210047466556748,Midtown Manhattan
24:17.4,05/07/2024,07/07/2024,Hyatt Grand Central New York,15,2,8.08,2.3079381187552,-0.11213654464780629,0.5960850128764738,15.050167224080267,1,0,0,0,12,4.0,9.322012578616352,Midtown East,-0.46022652890174637,Midtown Manhattan
24:17.4,05/07/2024,07/07/2024,Archer Hotel New York,15,2,9.29,-0.3854232914627439,0.20561502642325027,-1.084576576617115,0.0,0,0,0,0,13,4.0,9.5,Manhattan,-0.5053238061209874,Other Manhattan
24:17.5,05/07/2024,07/07/2024,Arlo Midtown,15,2,9.29,4.021895379802982,-0.006219354290787433,0.5679803040220659,9.863945578231291,1,0,0,1,15,4.0,9.0,Hell's Kitchen,-0.5504210833402284,Midtown Manhattan
24:17.5,05/07/2024,07/07/2024,Washington Square Hotel,15,2,9.09,-0.38748086320469804,-0.14102305110881141,0.5736012457929475,14.915254237288137,1,0,0,0,17,4.0,9.5,Greenwich Village,0.5770108471407982,Downtown Manhattan
24:17.5,05/07/2024,07/07/2024,citizenM New York Bowery,15,2,9.29,-0.24859477062279492,-0.2758267479268354,0.4836661774588424,15.053763440860216,0,0,0,0,18,4.0,9.0,Lower East Side,1.1181781737716912,Downtown Manhattan
24:17.5,05/07/2024,07/07/2024,Ace Hotel New York,15,2,8.28,-0.3833657197207898,-0.44914578669286626,-1.084576576617115,0.0,1,0,0,1,19,4.0,9.322012578616352,NoMad,-0.18964286558629995,Downtown Manhattan
24:17.5,05/07/2024,07/07/2024,YOTEL New York Times Square,15,2,8.787778736517721,0.9736028440979526,-1.0846489288349794,0.35438451672856636,40.234375,0,0,0,0,20,4.0,9.322012578616352,Hell's Kitchen,-0.6406156377787106,Midtown Manhattan
24:17.6,05/07/2024,07/07/2024,Moxy NYC Downtown,15,2,8.68,-0.3854232914627439,-0.6417224964329006,0.23072379776917185,14.957264957264956,0,0,0,0,27,4.0,9.322012578616352,Manhattan,1.704442777621825,Other Manhattan
