Snapshot,start_date,end_date,name,TTT,LOS,score,reviews,price_per_night,original_price,discount_perc,Free_cancellation,No_payment,Breakfast,Option Member,Index,star_rating,location_rating,neighborhood,km_from_center,neighborhood_category
21:18.4,21/07/2024,22/07/2024,Renaissance New York Chelsea Hotel,26,1,8.48,-0.7924050669669841,-0.8660313841602998,-1.273644991801406,0.0,0,0,0,0,231,4.0,9.445408500330323,Chelsea,-0.10106317334808688,Midtown Manhattan
21:18.5,21/07/2024,22/07/2024,The Fifty Sonesta Hotel New York,26,1,8.48,-0.21501529031910482,-0.4786661398154422,0.42459749133601693,15.062761506276152,0,0,0,1,232,4.0,9.445408500330323,Midtown East,-0.6241222919668943,Midtown Manhattan
21:18.6,21/07/2024,22/07/2024,SpringHill Suites by Marriott New York Manhattan/Times Square South,26,1,8.48,0.027345850496054383,-0.4948063583298113,-1.273644991801406,0.0,0,0,0,1,237,4.0,9.445408500330323,Hell's Kitchen,-0.49335751231219244,Midtown Manhattan
21:18.8,21/07/2024,22/07/2024,AC Hotel by Marriott New York Downtown,26,1,9.29,-0.3891487150224335,-0.05902045844184648,-1.273644991801406,0.0,0,0,0,0,246,4.0,9.445408500330323,Manhattan,1.8168202615875408,Other Manhattan
21:58.3,21/07/2024,23/07/2024,citizenM New York Times Square,26,2,9.29,-0.32295764715274716,-0.6400683249591329,0.34643570340918994,15.350877192982455,0,0,0,0,5,4.0,9.6,Manhattan,-0.9728283710460991,Other Manhattan
21:58.6,21/07/2024,23/07/2024,"The Jewel Hotel, New York",26,2,9.29,0.6729633432557642,-0.5916476694160256,0.36064693757770394,14.782608695652174,1,0,0,1,9,4.0,9.7,Manhattan,-0.885651851276298,Other Manhattan
21:58.8,21/07/2024,23/07/2024,Millennium Hotel Broadway Times Square,26,2,8.770833048042908,4.688215352643045,-0.9628726952465142,0.17590089338702197,15.196078431372548,1,0,0,1,12,4.0,9.3,Manhattan,-0.7548870716215961,Other Manhattan
21:58.9,21/07/2024,23/07/2024,World Center Hotel,26,2,8.88,0.6566701573186107,-0.7853302915884545,0.26827391548236296,15.207373271889402,1,0,0,1,14,4.0,9.3,Manhattan,1.7296437418177393,Other Manhattan
21:59.2,21/07/2024,23/07/2024,The Washington by LuxUrban,26,2,8.28,-0.38405709441707303,-0.7530498545597163,0.19721774463979297,10.144927536231885,0,0,0,0,19,4.0,9.4,Manhattan,1.7732320017026395,Other Manhattan
21:59.3,21/07/2024,23/07/2024,Empire Hotel,26,2,8.770833048042908,2.30228193697112,-0.9467324767321451,0.10484472254445197,10.309278350515465,1,0,0,1,20,4.0,9.445408500330323,Upper West Side,-1.1471814105857017,Uptown Manhattan
21:59.5,21/07/2024,23/07/2024,Arlo Midtown,26,2,9.29,3.990663329708658,-0.13972155101369182,0.495653662178587,10.040160642570282,1,0,0,1,23,4.0,9.445408500330323,Hell's Kitchen,-0.5805340320819937,Midtown Manhattan
21:59.6,21/07/2024,23/07/2024,Hyatt Place New York City/Times Square,26,2,8.08,0.11797669727147106,-0.898311821189038,0.12616157379722295,10.152284263959393,1,0,0,0,25,4.0,9.445408500330323,Hell's Kitchen,-0.5805340320819937,Midtown Manhattan
22:00.1,21/07/2024,23/07/2024,Hyatt Grand Central New York,26,2,8.08,2.3114468540607693,-0.2042824250711681,0.566709833021157,15.05791505791506,1,0,0,0,35,4.0,9.445408500330323,Midtown East,-0.49335751231219244,Midtown Manhattan
22:00.3,21/07/2024,23/07/2024,citizenM New York Bowery,26,2,9.29,-0.2537116069198445,-0.7691900730740854,0.27537953256661996,15.137614678899084,0,0,0,0,39,4.0,9.445408500330323,Lower East Side,1.0322315836593294,Downtown Manhattan
22:00.4,21/07/2024,23/07/2024,Archer Hotel New York,26,2,9.29,-0.3922036873856498,0.23150347481679673,-1.273644991801406,0.0,0,0,0,0,42,4.0,9.5,Manhattan,-0.536945772197093,Other Manhattan
22:00.7,21/07/2024,23/07/2024,Hyatt Centric Times Square New York,26,2,9.29,0.14547144854041769,0.26378391184553485,0.8083008138858949,15.017064846416384,0,0,0,0,46,4.0,9.4,Manhattan,-0.7984753315064967,Other Manhattan
22:00.8,21/07/2024,23/07/2024,Hotel Boutique at Grand Central,26,2,8.68,-0.3412874813320449,-0.5109465768441803,0.41038625716750293,15.18987341772152,1,0,0,1,47,4.0,9.445408500330323,Midtown East,-0.536945772197093,Midtown Manhattan
22:00.8,21/07/2024,23/07/2024,Moxy NYC Chelsea,26,2,8.68,-0.394240335627794,-0.3334041731861206,-1.273644991801406,0.0,1,0,0,0,48,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
22:00.9,21/07/2024,23/07/2024,Millennium Downtown New York,26,2,8.770833048042908,0.9774422554563214,-0.6400683249591329,0.24695706422959196,9.813084112149532,0,0,0,1,49,4.0,9.3,Manhattan,1.642467222047938,Other Manhattan
22:01.0,21/07/2024,23/07/2024,"The Cloud One New York-Downtown, by the Motel One Group",26,2,8.88,-0.8056432805409214,-0.9467324767321451,-1.273644991801406,0.0,1,0,0,0,51,4.0,9.3,Manhattan,1.7296437418177393,Other Manhattan
22:01.1,21/07/2024,23/07/2024,Radio Hotel,26,2,8.68,0.3379347074230441,-1.7860238394793366,-0.314386685426711,9.62962963,1,0,0,0,52,4.0,9.445408500330323,Washington Heights,2.950115018594957,Uptown Manhattan
22:01.2,21/07/2024,23/07/2024,Sheraton Tribeca New York Hotel,26,2,8.48,-0.3911853632645777,-1.188835754447681,-1.273644991801406,0.0,1,0,0,0,53,4.0,9.445408500330323,Tribeca,1.1194081034291303,Downtown Manhattan
22:01.3,21/07/2024,23/07/2024,Omni Berkshire Place,26,2,9.29,-0.20585037322945596,-0.26884329912864435,0.5311817475998719,14.960629921259844,1,0,0,0,55,4.0,9.6,Midtown East,-0.8420635913913973,Midtown Manhattan
22:01.6,21/07/2024,23/07/2024,"Crowne Plaza Times Square Manhattan, an IHG Hotel",26,2,8.28,0.723879549309369,-0.41410526575796597,-1.273644991801406,0.0,0,0,0,1,60,4.0,9.4,Manhattan,-0.9292401111611986,Other Manhattan
22:01.6,21/07/2024,23/07/2024,DoubleTree by Hilton New York Downtown,26,2,8.770833048042908,0.24934050888977163,-1.2049759729620502,-0.023056384972174025,10.227272727272728,0,0,0,1,61,4.0,9.445408500330323,Manhattan,1.9911733011271426,Other Manhattan
22:01.7,21/07/2024,23/07/2024,Arlo SoHo,26,2,8.88,-0.026625327920766786,-0.7207694175309782,0.21142897880830697,10.047846889952153,1,0,0,1,63,4.0,9.445408500330323,SoHo,0.9886433237744287,Downtown Manhattan
22:01.8,21/07/2024,23/07/2024,Mondrian Park Avenue,26,2,8.770833048042908,-0.3911853632645777,-0.914452039703407,0.5169705134313579,30.15873015873016,1,0,0,1,65,4.0,9.445408500330323,NoMad,-0.18823969311788802,Downtown Manhattan
22:02.0,21/07/2024,23/07/2024,Executive Hotel Le Soleil New York,26,2,9.09,0.9234710770395002,-0.430245484272335,0.35354132049344694,10.04366812227074,1,0,0,0,70,4.0,9.4,Manhattan,-0.44976925242729177,Other Manhattan
22:02.1,21/07/2024,23/07/2024,"EVEN Hotel New York - Midtown East, an IHG Hotel",26,2,8.88,-0.19261215965551867,-0.7369096360453473,0.20432336172404997,10.096153846153848,0,0,0,0,71,4.0,9.445408500330323,Midtown East,-0.44976925242729177,Midtown Manhattan
22:02.3,21/07/2024,23/07/2024,Moxy NYC Downtown,26,2,8.68,-0.3860937426592172,-0.8821716026746689,0.21142897880830697,14.832535885167465,0,0,0,0,75,4.0,9.445408500330323,Manhattan,1.5988789621630375,Other Manhattan
22:02.6,21/07/2024,23/07/2024,"Martinique New York on Broadway, Curio Collection by Hilton",26,2,8.88,-0.24556501395126776,-0.2042824250711681,-1.273644991801406,0.0,0,0,0,0,78,4.0,9.445408500330323,Manhattan,-0.31900447277259,Other Manhattan
22:02.6,21/07/2024,23/07/2024,Hotel Edison Times Square,26,2,8.08,2.957064346820479,-0.5270867953585494,-1.273644991801406,0.0,1,0,0,1,79,4.0,9.4,Manhattan,-0.885651851276298,Other Manhattan
22:03.2,21/07/2024,23/07/2024,Aloft New York Chelsea,26,2,9.29,-1.282218969202663,-0.672348761987871,-1.273644991801406,0.0,0,0,0,0,88,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
22:03.5,21/07/2024,23/07/2024,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",26,2,9.29,0.4244922577141724,0.03782085264436792,0.4601255767573019,3.6885245901639343,0,0,0,1,92,4.0,9.445408500330323,Hell's Kitchen,-0.49335751231219244,Midtown Manhattan
22:03.6,21/07/2024,23/07/2024,Washington Square Hotel,26,2,9.09,-0.3952586597488661,0.03782085264436792,0.6946109405377829,15.162454873646208,1,0,0,0,93,4.0,9.5,Greenwich Village,0.5091724650405219,Downtown Manhattan
22:03.6,21/07/2024,23/07/2024,Sheraton New York Times Square Hotel,26,2,8.770833048042908,0.8817197880755442,0.005540415615629787,-1.273644991801406,0.0,0,0,0,0,94,4.0,9.445408500330323,Manhattan,-1.0600048908159005,Other Manhattan
22:03.8,21/07/2024,23/07/2024,Aliz Hotel Times Square,26,2,8.08,-0.3555440190270543,-1.0758542248470977,0.24695706422959196,22.42990654205608,0,0,0,1,96,4.0,9.445408500330323,Hell's Kitchen,-0.6241222919668943,Midtown Manhattan
22:03.9,21/07/2024,23/07/2024,Hilton New York Fashion District,26,2,8.28,-0.3810021220538567,-0.3979650472435969,-1.273644991801406,0.0,0,0,0,0,97,4.0,9.445408500330323,Chelsea,-0.14465143323298735,Midtown Manhattan
22:04.2,21/07/2024,23/07/2024,Arlo NoMad,26,2,8.48,-0.07143158924793908,-0.3495443917004897,0.38906940591473194,9.829059829,1,0,0,1,105,4.0,9.445408500330323,NoMad,-0.27541621288768936,Downtown Manhattan
22:04.3,21/07/2024,23/07/2024,The Renwick,26,2,8.88,-0.3881303909013614,-0.7530498545597163,0.28248514965087695,15.068493150684931,1,0,0,0,106,4.0,9.5,Murray Hill,-0.44976925242729177,Midtown Manhattan
22:04.3,21/07/2024,23/07/2024,Little Charlie Hotel,26,2,9.29,-1.0286562630557108,-0.4786661398154422,-1.273644991801406,0.0,1,0,0,1,107,4.0,9.445408500330323,Midtown East,-0.44976925242729177,Midtown Manhattan
22:04.6,21/07/2024,23/07/2024,"Gild Hall, A Thompson Hotel, by Hyatt",26,2,9.29,-0.3962769838699382,-0.10744111398495368,0.509864896347101,9.960159363,0,0,0,0,112,4.0,9.445408500330323,Manhattan,1.7296437418177393,Other Manhattan
22:04.7,21/07/2024,23/07/2024,Ace Hotel New York,26,2,8.28,-0.3962769838699382,-0.22042264358553715,-1.273644991801406,0.0,1,0,0,1,113,4.0,9.445408500330323,NoMad,-0.2318279530027887,Downtown Manhattan
22:04.9,21/07/2024,23/07/2024,Hyatt Centric Wall Street New York,26,2,8.88,-0.3901670391435056,-1.0112933507896213,0.06931663712316696,10.052910052910052,1,0,0,0,116,4.0,9.445408500330323,Manhattan,1.8604085214724413,Other Manhattan
22:05.2,21/07/2024,23/07/2024,"Dream Midtown, by Hyatt",26,2,8.08,-0.17020902899193255,-0.8660313841602998,-1.273644991801406,0.0,0,0,0,0,121,4.0,9.445408500330323,Manhattan,-1.1471814105857017,Other Manhattan
22:05.3,21/07/2024,23/07/2024,DoubleTree by Hilton Hotel New York City - Chelsea,26,2,8.770833048042908,-0.37998379793278464,-0.7046291990166091,-1.273644991801406,0.0,0,0,0,1,122,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
22:05.4,21/07/2024,23/07/2024,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",26,2,8.770833048042908,-0.3911853632645777,-0.7207694175309782,-1.273644991801406,0.0,0,0,0,0,124,4.0,9.445408500330323,Chelsea,-0.14465143323298735,Midtown Manhattan
22:05.8,21/07/2024,23/07/2024,The Shelburne Sonesta New York,26,2,8.48,0.0008694233481798476,-0.6077878879303947,0.4459143425887879,19.421487603305785,0,0,0,1,129,4.0,9.445408500330323,Murray Hill,-0.3625927326574905,Midtown Manhattan
22:05.8,21/07/2024,23/07/2024,Hotel Beacon,26,2,9.29,-0.36776390847991947,1.1999165856789407,1.845720908187417,30.068337129840543,0,0,0,1,130,4.0,9.6,Upper West Side,-0.7112988117366955,Uptown Manhattan
22:05.9,21/07/2024,23/07/2024,The Westin New York Grand Central,26,2,8.88,1.2065651826975432,1.3935992078513695,3.352111730049901,50.9984639,0,0,0,0,131,4.0,9.3,Murray Hill,-0.40618099254239115,Midtown Manhattan
22:06.2,21/07/2024,23/07/2024,Moxy NYC Lower East Side,26,2,8.88,-0.45941307937640824,-0.7207694175309782,-1.273644991801406,0.0,0,0,0,1,135,4.0,9.445408500330323,Lower East Side,1.1194081034291303,Downtown Manhattan
22:06.3,21/07/2024,23/07/2024,The Muse New York,26,2,9.29,-0.32295764715274716,0.4413263155035946,0.7798783455488669,10.034602076124568,0,0,0,0,139,4.0,9.4,Manhattan,-0.8420635913913973,Other Manhattan
22:06.3,21/07/2024,23/07/2024,Royalton New York,26,2,8.08,-0.3993319562331545,-0.9628726952465142,0.17590089338702197,15.196078431372548,1,0,0,1,144,4.0,9.3,Manhattan,-0.7112988117366955,Other Manhattan
22:06.4,21/07/2024,23/07/2024,Pestana Park Avenue,26,2,9.09,-0.937007092159222,-0.7853302915884545,-1.273644991801406,0.0,1,0,0,0,146,4.0,9.4,Murray Hill,-0.49335751231219244,Midtown Manhattan
22:06.4,21/07/2024,23/07/2024,The FIDI Hotel,26,2,8.88,-1.0174546977239176,-1.3179575025626338,0.03378855170188197,17.934782608695652,0,0,0,0,147,4.0,9.445408500330323,Manhattan,1.9911733011271426,Other Manhattan
22:06.4,21/07/2024,23/07/2024,"Hotel 50 Bowery, part of JdV by Hyatt",26,2,9.09,-0.3962769838699382,-0.6239281064447638,0.25406268131384896,9.767441860465116,1,0,0,0,148,4.0,9.445408500330323,Chinatown,1.2501728830838326,Downtown Manhattan
22:06.4,21/07/2024,23/07/2024,Hotel Elysee by Library Hotel Collection,26,2,9.29,-0.4003502803542266,0.005540415615629787,0.566709833021157,10.038610038610038,1,0,0,0,149,4.0,9.6,Midtown East,-0.7984753315064967,Midtown Manhattan
22:06.5,21/07/2024,23/07/2024,Kixby,26,2,9.29,-0.3779471496906404,-0.4463857027867041,0.34643570340918994,10.087719298245611,1,0,0,1,151,4.0,9.3,Manhattan,-0.44976925242729177,Other Manhattan
22:06.6,21/07/2024,23/07/2024,Moderne Hotel,26,2,8.68,-0.3901670391435056,-0.7207694175309782,0.13326719088147995,5.050505051,0,0,0,1,154,4.0,9.4,Manhattan,-1.168975540528152,Other Manhattan
22:06.6,21/07/2024,23/07/2024,"The Time New York, part of JdV by Hyatt",26,2,8.08,-0.40136860447529865,-0.8014705101028236,-1.273644991801406,0.0,0,0,0,0,156,4.0,9.3,Manhattan,-0.9728283710460991,Other Manhattan
22:06.7,21/07/2024,23/07/2024,Artezen Hotel,26,2,9.69,-0.023570355557550493,0.15080238224495138,0.637766003863727,10.037174721189592,0,0,0,0,158,4.0,9.4,Manhattan,1.6860554819328388,Other Manhattan
22:06.7,21/07/2024,23/07/2024,Broadway Plaza Hotel,26,2,9.29,0.1373248555718409,0.005540415615629787,0.566709833021157,10.038610038610038,0,0,0,0,159,4.0,9.5,NoMad,-0.14465143323298735,Downtown Manhattan
22:06.8,21/07/2024,23/07/2024,Hyatt Herald Square New York,26,2,8.48,-0.3993319562331545,-0.8660313841602998,0.31801323507216195,20.089285714285715,1,0,0,1,163,4.0,9.445408500330323,NoMad,-0.27541621288768936,Downtown Manhattan
22:06.8,21/07/2024,23/07/2024,The Marlton Hotel,26,2,9.29,-0.3952586597488661,1.1676361486502025,1.2062153706042869,12.607449856733524,1,0,0,0,166,4.0,9.6,Greenwich Village,0.4655842051556211,Downtown Manhattan
22:06.8,21/07/2024,23/07/2024,YOTEL New York Times Square,26,2,8.770833048042908,0.9560574489138073,-0.8660313841602998,0.14037280796573698,10.050251256281408,1,0,0,0,167,4.0,9.445408500330323,Hell's Kitchen,-0.6677105518517948,Midtown Manhattan
22:06.9,21/07/2024,23/07/2024,Romer Hell's Kitchen,26,2,9.49,-0.48996280300857115,0.08624150818747511,-1.273644991801406,0.0,0,0,0,1,169,4.0,9.5,Hell's Kitchen,-1.0600048908159005,Midtown Manhattan
22:06.9,21/07/2024,23/07/2024,Walker Hotel Tribeca,26,2,8.68,-0.781203501635191,-0.8821716026746689,-1.273644991801406,0.0,0,0,0,1,171,4.0,9.445408500330323,Chinatown,1.2065846231989317,Downtown Manhattan
22:06.9,21/07/2024,23/07/2024,Hotel AKA NoMad,26,2,8.68,-0.3962769838699382,0.16694260075932046,-1.273644991801406,0.0,0,0,0,1,173,4.0,9.3,NoMad,-0.2318279530027887,Downtown Manhattan
22:07.0,21/07/2024,23/07/2024,Ink 48 Hotel,26,2,8.48,-0.38405709441707303,-0.28498351764301344,0.637766003863727,20.074349442379184,1,0,0,1,177,4.0,9.445408500330323,Hell's Kitchen,-0.7984753315064967,Midtown Manhattan
22:07.1,21/07/2024,23/07/2024,Freehand New York,26,2,8.28,-0.3372141848477565,-0.5755074509016566,-1.273644991801406,0.0,0,0,0,0,178,4.0,9.445408500330323,Gramercy,0.029701606306615093,Midtown Manhattan
22:07.1,21/07/2024,23/07/2024,The Manhattan Club,26,2,9.09,-0.38405709441707303,1.0707948375639882,-1.273644991801406,0.0,0,0,0,1,179,4.0,9.5,Manhattan,-1.168975540528152,Other Manhattan
22:07.3,21/07/2024,23/07/2024,Tuscany by LuxUrban,26,2,8.48,-0.3922036873856498,-0.188142206556799,0.524076130515615,12.648221343873518,0,0,0,0,185,4.0,9.445408500330323,Murray Hill,-0.40618099254239115,Midtown Manhattan
22:07.5,21/07/2024,23/07/2024,Warwick New York,26,2,8.68,0.09150027012359653,0.2476436933311658,0.538287364684129,2.7450980392156863,1,0,0,1,191,4.0,9.6,Manhattan,-1.0164166309309999,Other Manhattan
22:07.7,21/07/2024,23/07/2024,The Belvedere Hotel,26,2,8.68,2.15156996705245,-0.22042264358553715,-1.273644991801406,0.0,1,0,0,1,197,4.0,9.4,Hell's Kitchen,-0.9292401111611986,Midtown Manhattan
22:07.8,21/07/2024,23/07/2024,Pestana CR7 Times Square,26,2,8.88,-0.7374155644290908,-0.7046291990166091,-1.273644991801406,0.0,1,0,0,0,200,4.0,9.445408500330323,Hell's Kitchen,-0.6241222919668943,Midtown Manhattan
22:07.9,21/07/2024,23/07/2024,NoMo SoHo,26,2,8.08,-0.3545256949059822,-0.5432270138729185,-1.273644991801406,0.0,0,0,0,1,201,4.0,9.445408500330323,SoHo,1.1194081034291303,Downtown Manhattan
22:08.0,21/07/2024,23/07/2024,"voco The Franklin New York, an IHG Hotel",26,2,9.29,-0.8708160242895356,0.15080238224495138,0.637766003863727,10.037174721189592,0,0,0,0,202,4.0,9.4,Upper East Side,-0.18823969311788802,Uptown Manhattan
22:08.3,21/07/2024,23/07/2024,City Club Hotel,26,2,8.770833048042908,-0.042918513857920344,-0.7046291990166091,0.24695706422959196,11.682242990654206,1,0,0,0,208,4.0,9.445408500330323,Manhattan,-0.7112988117366955,Other Manhattan
22:08.4,21/07/2024,23/07/2024,The Moore,26,2,9.09,-1.1783499088533091,-0.30112373615738247,0.6306603867794699,20.149253731343283,1,0,0,0,210,4.0,9.4,Chelsea,-0.01388665357828557,Midtown Manhattan
22:08.6,21/07/2024,23/07/2024,DoubleTree by Hilton New York Midtown Fifth Ave,26,2,8.770833048042908,-0.9207139062220684,-0.7207694175309782,0.21142897880830697,10.047846889952153,1,0,0,1,212,4.0,9.4,Manhattan,-0.885651851276298,Other Manhattan
22:08.7,21/07/2024,23/07/2024,The Gotham Hotel,26,2,8.68,-0.3962769838699382,-0.15586176952806088,0.7088221747062969,20.07168458781362,0,0,0,0,214,4.0,9.3,Midtown East,-0.7112988117366955,Midtown Manhattan
22:08.8,21/07/2024,23/07/2024,"voco Times Square South New York, an IHG Hotel",26,2,8.68,-0.37489217732742414,-0.5270867953585494,-1.273644991801406,0.0,0,0,0,0,216,4.0,9.445408500330323,Hell's Kitchen,-0.536945772197093,Midtown Manhattan
22:09.0,21/07/2024,23/07/2024,CIVILIAN Hotel,26,2,9.29,0.08233535303394765,0.5058871895610708,-1.273644991801406,0.0,1,0,0,1,220,4.0,9.6,Hell's Kitchen,-0.9292401111611986,Midtown Manhattan
22:09.1,21/07/2024,23/07/2024,AC Hotel by Marriott New York Times Square,26,2,9.09,-0.40136860447529865,0.21536325630242764,-1.273644991801406,0.0,1,0,0,0,222,4.0,9.445408500330323,Manhattan,-0.6241222919668943,Other Manhattan
22:09.3,21/07/2024,23/07/2024,Millennium Premier New York Times Square,26,2,8.770833048042908,-0.3952586597488661,-0.9467324767321451,0.18300651047127897,15.121951219512194,0,0,0,1,225,4.0,9.445408500330323,Manhattan,-0.7984753315064967,Other Manhattan
22:09.4,21/07/2024,23/07/2024,NobleDEN Hotel,26,2,9.89,-0.3901670391435056,1.3128981152795243,1.2062153706042869,10.028653295128938,0,0,0,1,226,4.0,9.4,Little Italy,1.1194081034291303,Downtown Manhattan
22:09.4,21/07/2024,23/07/2024,Cambria Hotel New York - Chelsea,26,2,8.68,-0.39831363211208237,-0.13972155101369182,-1.273644991801406,0.0,1,0,0,0,227,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
22:09.5,21/07/2024,23/07/2024,Delta Hotels by Marriott New York Times Square,26,2,8.770833048042908,-0.8922008308320497,-1.0919944433614668,-1.273644991801406,0.0,0,0,0,0,228,4.0,9.445408500330323,Hell's Kitchen,-0.6241222919668943,Midtown Manhattan
22:10.0,21/07/2024,23/07/2024,Placemakr Wall Street,26,2,9.29,-0.9919965946971152,-0.07516067695621555,0.509864896347101,9.163346613545816,0,0,0,1,235,4.0,9.3,Manhattan,1.8604085214724413,Other Manhattan
22:10.1,21/07/2024,23/07/2024,Wyndham Garden Chinatown,26,2,8.08,-0.40136860447529865,-0.6400683249591329,0.33933008632493294,14.977973568281936,1,0,0,0,237,4.0,9.445408500330323,Lower East Side,1.2065846231989317,Downtown Manhattan
22:10.2,21/07/2024,23/07/2024,SpringHill Suites by Marriott New York Manhattan/Times Square South,26,2,8.48,0.027345850496054383,0.19922303778805858,-1.273644991801406,0.0,0,0,0,1,239,4.0,9.445408500330323,Hell's Kitchen,-0.49335751231219244,Midtown Manhattan
22:10.5,21/07/2024,23/07/2024,"The Lexington Hotel, Autograph Collection",26,2,8.48,-0.39322201150672187,0.05396107115873699,-1.273644991801406,0.0,0,0,0,0,243,4.0,9.445408500330323,Midtown East,-0.6241222919668943,Midtown Manhattan
22:10.8,21/07/2024,23/07/2024,Renaissance New York Midtown Hotel,26,2,9.29,-0.3952586597488661,1.1030752745927264,-1.273644991801406,0.0,0,0,0,0,248,4.0,9.445408500330323,Manhattan,-0.44976925242729177,Other Manhattan
22:50.0,21/07/2024,24/07/2024,citizenM New York Times Square,26,3,9.29,-0.32295764715274716,-0.30112373615738247,0.509864896347101,14.741035856573706,0,0,0,0,5,4.0,9.6,Manhattan,-0.9728283710460991,Other Manhattan
22:50.3,21/07/2024,24/07/2024,citizenM New York Bowery,26,3,9.29,-0.2537116069198445,-0.4948063583298113,0.41038625716750293,14.767932489451477,0,0,0,0,11,4.0,9.445408500330323,Lower East Side,1.0322315836593294,Downtown Manhattan
22:50.5,21/07/2024,24/07/2024,World Center Hotel,26,3,8.88,0.6566701573186107,-0.4625259213010732,0.43170310842027393,15.0,1,0,0,1,14,4.0,9.3,Manhattan,1.7296437418177393,Other Manhattan
22:50.5,21/07/2024,24/07/2024,Arlo Midtown,26,3,9.29,3.990663329708658,0.2476436933311658,0.801195196801638,15.068493150684931,0,0,0,1,17,4.0,9.445408500330323,Hell's Kitchen,-0.5805340320819937,Midtown Manhattan
22:50.6,21/07/2024,24/07/2024,Millennium Hotel Broadway Times Square,26,3,8.770833048042908,4.688215352643045,-0.656208543473502,0.33222446924067595,15.04424778761062,1,0,0,1,19,4.0,9.3,Manhattan,-0.7548870716215961,Other Manhattan
22:50.6,21/07/2024,24/07/2024,Empire Hotel,26,3,8.770833048042908,2.30228193697112,-0.7691900730740854,0.18300651047127897,9.756097561,1,0,0,1,20,4.0,9.445408500330323,Upper West Side,-1.1471814105857017,Uptown Manhattan
22:50.7,21/07/2024,24/07/2024,Arlo SoHo,26,3,8.88,-0.026625327920766786,-0.4786661398154422,0.42459749133601693,15.062761506276152,0,0,0,1,26,4.0,9.445408500330323,SoHo,0.9886433237744287,Downtown Manhattan
22:50.8,21/07/2024,24/07/2024,Hyatt Grand Central New York,26,3,8.08,2.3114468540607693,0.15080238224495138,0.7514558772118389,15.087719298245611,1,0,0,0,31,4.0,9.445408500330323,Midtown East,-0.49335751231219244,Midtown Manhattan
22:50.9,21/07/2024,24/07/2024,Radio Hotel,26,3,8.68,0.3379347074230441,-1.7376031839362294,-0.29306983417394,9.420289855072465,1,0,0,0,32,4.0,9.445408500330323,Washington Heights,2.950115018594957,Uptown Manhattan
22:51.1,21/07/2024,24/07/2024,"The Jewel Hotel, New York",26,3,9.29,0.6729633432557642,0.40904587847485646,-1.273644991801406,0.0,1,0,0,1,42,4.0,9.7,Manhattan,-0.885651851276298,Other Manhattan
22:51.3,21/07/2024,24/07/2024,Millennium Downtown New York,26,3,8.770833048042908,0.9774422554563214,-0.36568461021485876,0.5880266842739279,19.84732824427481,0,0,0,1,49,4.0,9.3,Manhattan,1.642467222047938,Other Manhattan
22:51.4,21/07/2024,24/07/2024,The Washington by LuxUrban,26,3,8.28,-0.38405709441707303,-0.5593672323872876,0.28959076673513395,10.0,0,0,0,0,53,4.0,9.4,Manhattan,1.7732320017026395,Other Manhattan
22:51.4,21/07/2024,24/07/2024,Sheraton New York Times Square Hotel,26,3,8.770833048042908,0.8817197880755442,0.29606434887427296,-1.273644991801406,0.0,0,0,0,0,54,4.0,9.445408500330323,Manhattan,-1.0600048908159005,Other Manhattan
22:51.5,21/07/2024,24/07/2024,"Crowne Plaza Times Square Manhattan, an IHG Hotel",26,3,8.28,0.723879549309369,-0.09130089547058462,-1.273644991801406,0.0,0,0,0,1,60,4.0,9.4,Manhattan,-0.9292401111611986,Other Manhattan
22:51.5,21/07/2024,24/07/2024,Mondrian Park Avenue,26,3,8.770833048042908,-0.3911853632645777,-0.31726395467175156,0.886462601812722,29.93421052631579,1,0,0,1,62,4.0,9.445408500330323,NoMad,-0.18823969311788802,Downtown Manhattan
22:51.5,21/07/2024,24/07/2024,Hotel Edison Times Square,26,3,8.08,2.957064346820479,-0.15586176952806088,-1.273644991801406,0.0,1,0,0,1,63,4.0,9.4,Manhattan,-0.885651851276298,Other Manhattan
22:51.6,21/07/2024,24/07/2024,Hyatt Place New York City/Times Square,26,3,8.08,0.11797669727147106,-0.28498351764301344,0.42459749133601693,10.041841,1,0,0,0,64,4.0,9.445408500330323,Hell's Kitchen,-0.5805340320819937,Midtown Manhattan
22:51.8,21/07/2024,24/07/2024,Hotel Boutique at Grand Central,26,3,8.68,-0.3412874813320449,-0.17200198804242994,0.580921067189671,14.942528735632186,1,0,0,1,72,4.0,9.445408500330323,Midtown East,-0.536945772197093,Midtown Manhattan
22:51.8,21/07/2024,24/07/2024,"Martinique New York on Broadway, Curio Collection by Hilton",26,3,8.88,-0.24556501395126776,-0.01059980289873928,-1.273644991801406,0.0,0,0,0,0,73,4.0,9.445408500330323,Manhattan,-0.31900447277259,Other Manhattan
