Snapshot,start_date,end_date,name,TTT,LOS,score,reviews,price_per_night,original_price,discount_perc,Free_cancellation,No_payment,Breakfast,Option Member,Index,star_rating,location_rating,neighborhood,km_from_center,neighborhood_category,full_price,checkin,checkout,checkin_day,checkout_day,checkin_day_name_Friday,checkin_day_name_Monday,checkin_day_name_Saturday,checkin_day_name_Sunday,checkin_day_name_Thursday,checkin_day_name_Tuesday,checkin_day_name_Wednesday,checkin_day_name_nan,checkout_day_name_Friday,checkout_day_name_Monday,checkout_day_name_Saturday,checkout_day_name_Sunday,checkout_day_name_Thursday,checkout_day_name_Tuesday,checkout_day_name_Wednesday,checkout_day_name_nan,period_of_the_month_beginning of the month,period_of_the_month_end of the month,period_of_the_month_middle of the month
,06/07/2024,10/07/2024,AC Hotel by Marriott New York Downtown,11,4,9.29,-0.39055736701501614,0.11187213537691786,-1.3414993586638932,0.0,0,0,0,0,128,4.0,9.445408500330323,Manhattan,1.7924452828952153,Other Manhattan,0.7044631309997124,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,The Marlton Hotel,11,4,9.29,-0.3966107466914929,1.571910853785861,1.175552048517403,10.030395136778116,1,0,0,0,129,4.0,9.6,Greenwich Village,0.4511732885064475,Downtown Manhattan,1.4593599301071585,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Moderne Hotel,11,4,8.68,-0.39156626362776226,-0.33056383989851945,0.410490830529167,8.296943231441048,0,0,0,1,133,4.0,9.4,Manhattan,-1.1713331563186746,Other Manhattan,0.4757065252095771,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Washington Square Hotel,11,4,9.09,-0.3966107466914929,0.5543081106523552,0.9077806222215203,14.965986394557824,1,0,0,0,137,4.0,9.5,Greenwich Village,0.49444012703511764,Downtown Manhattan,0.9332197367898475,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Ace Hotel New York,11,4,8.28,-0.397619643304239,0.4879427143610396,-1.3414993586638932,0.0,1,0,0,1,139,4.0,9.445408500330323,NoMad,-0.2410961279522712,Downtown Manhattan,0.8989062459213272,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Aliz Hotel Times Square,11,4,8.08,-0.3572637787943943,0.0012631415580585319,0.815973276062932,20.212765957446805,0,0,0,1,141,4.0,9.445408500330323,Hell's Kitchen,-0.6304976747103005,Midtown Manhattan,0.6472739795521786,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,The Shelburne Sonesta New York,11,4,8.48,-0.00414996433325341,0.06762853784937413,0.8389251126025792,20.0,0,0,0,1,146,4.0,9.445408500330323,Murray Hill,-0.3708966435382809,Midtown Manhattan,0.6815874704206988,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,The Westin New York Grand Central,11,4,8.88,1.190383625158149,1.9922250302975264,1.711094901109168,21.052631578947366,1,0,0,1,148,4.0,9.3,Murray Hill,-0.41416348206695086,Midtown Manhattan,1.6766787056077868,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,TownePlace Suites by Marriott New York Manhattan/Chelsea,11,4,8.28,-1.0564291314274532,-0.020858657205713334,-1.3414993586638932,0.0,1,0,0,1,155,4.0,9.3,Chelsea,-0.2410961279522712,Midtown Manhattan,0.6358361492626717,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,OYO Times Square,11,4,8.770833048042908,-0.39459295346600065,-1.1711921929218503,0.04326144589481375,4.972375690607735,0,0,0,1,156,4.0,9.445408500330323,Manhattan,-0.8900987058823201,Other Manhattan,0.0410689742083203,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,The Allen Hotel,11,4,8.88,-0.6770840050349134,-0.7066344188826411,0.40284021834928463,15.350877192982455,1,0,0,1,158,4.0,9.445408500330323,Lower East Side,1.1001758664364965,Downtown Manhattan,0.28126341028796226,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Warwick New York,11,4,8.68,0.08564183420115098,1.1073530797466518,-1.3414993586638932,0.0,1,0,0,1,164,4.0,9.6,Manhattan,-1.0198992214683298,Other Manhattan,1.2191654940275165,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Eurostars Wall Street,11,4,8.770833048042908,-0.40266412636796955,-1.2375575892131658,0.08916511897410791,9.625668449,1,0,0,0,168,4.0,9.445408500330323,Manhattan,1.8357121214238852,Other Manhattan,0.006755483339800021,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,NoMo SoHo,11,4,8.08,-0.3562548821816482,0.4658209155972677,0.6400091959256378,5.019305019305019,0,0,0,1,170,4.0,9.445408500330323,SoHo,1.1001758664364965,Downtown Manhattan,0.8874684156318204,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Pestana CR7 Times Square,11,4,8.88,-0.7356000085741882,-0.13146765102457267,0.7547683786238732,20.072992700729927,1,0,0,0,171,4.0,9.445408500330323,Hell's Kitchen,-0.6304976747103005,Midtown Manhattan,0.578646997815138,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Chambers powered by Sonder,11,4,8.88,-0.5741765505348094,0.421577318069724,0.7318165420842261,9.963099631,1,0,0,0,172,4.0,9.5,Manhattan,-0.97663238293966,Other Manhattan,0.864592755052807,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Arlo NoMad,11,4,8.48,-0.0757816238382277,1.2843274698568268,1.0607928658191677,9.872611464968154,1,0,0,1,176,4.0,9.445408500330323,NoMad,-0.28436296648094117,Downtown Manhattan,1.3106681363435706,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,City Club Hotel,11,4,8.770833048042908,-0.047532518681336434,-0.44117283371737875,0.5099487888676377,15.289256198347106,1,0,0,0,177,4.0,9.445408500330323,Manhattan,-0.7170313517676404,Other Manhattan,0.41851737376204334,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,The Moore,11,4,9.09,-1.1724522418932568,1.0409876834553362,1.1066965388984618,15.0,1,0,0,1,182,4.0,9.4,Chelsea,-0.024761935308921564,Midtown Manhattan,1.1848520031589962,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Pestana Park Avenue,11,4,9.09,-0.933343744672427,0.37733372054218023,0.9689855196605792,19.86754966887417,1,0,0,0,187,4.0,9.4,Murray Hill,-0.5006971591242908,Midtown Manhattan,0.8417170944737934,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Aloft New York Chelsea,11,4,9.29,-1.2753596963933607,0.17823753166823345,0.7547683786238732,14.963503649635038,1,0,0,0,190,4.0,9.445408500330323,Chelsea,-0.2410961279522712,Midtown Manhattan,0.7387766218682326,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,"voco The Franklin New York, an IHG Hotel",11,4,9.29,-0.8677654648439295,0.5321863118885833,0.7012140933646966,6.741573033707865,0,0,0,0,191,4.0,9.4,Upper East Side,-0.19782928942360123,Uptown Manhattan,0.9217819065003408,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,"Dream Midtown, by Hyatt",11,4,8.08,-0.17364459527460105,0.04550673908560226,-1.3414993586638932,0.0,1,0,0,1,195,4.0,9.445408500330323,Manhattan,-1.1496997370543396,Other Manhattan,0.670149640131192,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",11,4,9.29,0.4155510265691312,2.368295609281648,1.2903112312156384,3.488372093023256,0,0,0,1,201,4.0,9.445408500330323,Hell's Kitchen,-0.5006971591242908,Midtown Manhattan,1.8711218205294018,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,The Gotham Hotel,11,4,8.68,-0.397619643304239,0.22248112919577717,0.9077806222215203,20.068027210884352,0,0,0,0,203,4.0,9.3,Midtown East,-0.7170313517676404,Midtown Manhattan,0.7616522824472461,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Delta Hotels by Marriott New York Times Square,11,4,8.770833048042908,-0.8889522937115979,-0.37480743742606315,-1.3414993586638932,0.0,0,0,0,0,208,4.0,9.445408500330323,Hell's Kitchen,-0.6304976747103005,Midtown Manhattan,0.4528308646305636,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Hyatt Herald Square New York,11,4,8.48,-0.40064633314247733,0.04550673908560226,0.8312745004226968,20.070422535211268,1,0,0,1,209,4.0,9.445408500330323,NoMad,-0.28436296648094117,Downtown Manhattan,0.670149640131192,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Cambria Hotel New York - Chelsea,11,4,8.68,-0.3996374365297312,0.37733372054218023,-1.3414993586638932,0.0,1,0,0,0,211,4.0,9.445408500330323,Chelsea,-0.2410961279522712,Midtown Manhattan,0.8417170944737934,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Aloft Manhattan Downtown - Financial District,11,4,8.08,-0.3986285399169851,-0.4190510349536069,-1.3414993586638932,0.0,1,0,0,0,212,4.0,9.445408500330323,Manhattan,1.6193779287805357,Other Manhattan,0.42995520405155013,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Hotel 32 32,11,4,8.08,0.2420208091767991,-0.4854164312449225,0.7318165420842261,25.092250922509223,0,0,0,0,213,4.0,9.445408500330323,Manhattan,-0.28436296648094117,Other Manhattan,0.3956417131830298,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Hotel Elysee by Library Hotel Collection,11,4,9.29,-0.40165522975522344,1.217962073565511,1.0454916414594029,10.256410256410255,1,0,0,0,214,4.0,9.6,Midtown East,-0.8035650288249803,Midtown Manhattan,1.2763546454750503,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Sanctuary Hotel New York,11,4,8.68,-0.397619643304239,-0.19783304731588824,0.601756135026226,14.960629921259844,0,0,0,0,217,4.0,9.5,Manhattan,-0.8468318673536501,Other Manhattan,0.5443335069466178,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Carnegie Hotel,11,4,9.49,-0.39560185007874676,0.8861350921089332,0.9077806222215203,9.863945578231291,1,0,0,0,223,4.0,9.6,Manhattan,-1.1496997370543396,Other Manhattan,1.104787191132449,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Wyndham Garden Chinatown,11,4,8.08,-0.40266412636796955,-0.1757112485521164,0.7318165420842261,19.92619926199262,1,0,0,0,226,4.0,9.445408500330323,Lower East Side,1.1867095434938364,Downtown Manhattan,0.5557713372361245,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,"Hotel 50 Bowery, part of JdV by Hyatt",11,4,9.09,-0.397619643304239,0.6206735069436707,0.8083226638830497,9.964412811,1,0,0,0,228,4.0,9.445408500330323,Chinatown,1.2299763820225065,Downtown Manhattan,0.9675332276583678,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Millennium Premier New York Times Square,11,4,8.770833048042908,-0.3966107466914929,0.17823753166823345,0.8924793978617557,20.20547945,0,0,0,1,233,4.0,9.445408500330323,Manhattan,-0.8035650288249803,Other Manhattan,0.7387766218682326,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Walker Hotel Tribeca,11,4,8.68,-0.7789825629222712,0.5321863118885833,-1.3414993586638932,0.0,1,0,0,1,234,4.0,9.445408500330323,Chinatown,1.1867095434938364,Downtown Manhattan,0.9217819065003408,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,"Dream Downtown, by Hyatt",11,4,8.770833048042908,-0.3280057770247569,-0.4190510349536069,0.8236238882428144,27.208480565371023,1,0,0,0,238,4.0,9.445408500330323,Chelsea,0.1483054188057581,Midtown Manhattan,0.42995520405155013,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Ink 48 Hotel,11,4,8.48,-0.3855128839512856,0.5985517081798989,0.9077806222215203,14.285714285714285,1,0,0,0,242,4.0,9.445408500330323,Hell's Kitchen,-0.8035650288249803,Midtown Manhattan,0.9560953973688611,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Renaissance New York Times Square Hotel by Marriott,11,4,9.09,-0.39459295346600065,2.102834024116386,1.5427814331517562,15.119363395225465,1,0,0,0,243,4.0,9.6,Manhattan,-0.8900987058823201,Other Manhattan,1.7338678570553205,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,The Gallivant Times Square,11,4,8.770833048042908,1.3659316357759732,-1.1048267966305347,0.1427194042332844,9.793814432989691,0,0,0,0,245,4.0,9.445408500330323,Manhattan,-0.9333655444109901,Other Manhattan,0.07538246507684057,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Aloft Harlem,11,4,8.48,-0.40064633314247733,-0.5739036263000099,-1.3414993586638932,0.0,0,0,0,0,247,4.0,9.445408500330323,Harlem,0.9271085123218169,Uptown Manhattan,0.34989039202500277,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,10/07/2024,Royalton New York,11,4,8.08,-0.40064633314247733,0.2888465254870928,-1.3414993586638932,0.0,0,0,0,0,249,4.0,9.3,Manhattan,-0.7170313517676404,Other Manhattan,0.7959657733157663,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Sonder at One Platt,11,5,8.28,-1.0463401652999922,0.8861350921089332,0.9154312344014027,10.16949152542373,1,0,0,0,8,4.0,9.445408500330323,Manhattan,1.7059116058378756,Other Manhattan,1.8625434478122718,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,citizenM New York Bowery,11,5,9.29,-0.2563741175197826,0.13399393414068972,0.7394671542641085,15.073529411764705,0,0,0,0,11,4.0,9.445408500330323,Lower East Side,1.0136421893791567,Downtown Manhattan,1.3764356605082344,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,World Center Hotel,11,5,8.88,0.6455794542752459,-0.06510225473325706,0.6553104202854025,14.942528735632186,1,0,0,1,14,4.0,9.3,Manhattan,1.7059116058378756,Other Manhattan,1.2477600697512834,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,The Washington by LuxUrban,11,5,8.28,-0.3855128839512856,-0.5960254250637819,0.3416353209102258,10.0,0,0,0,0,19,4.0,9.4,Manhattan,1.7491784443665452,Other Manhattan,0.9046251610660806,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Hyatt Grand Central New York,11,5,8.08,2.2850364499876856,0.37733372054218023,0.8389251126025792,15.087719298245611,1,0,0,0,21,4.0,9.445408500330323,Midtown East,-0.5006971591242908,Midtown Manhattan,1.5337058269889523,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Hotel Edison Times Square,11,5,8.08,2.9246769024687236,-0.4190510349536069,-1.3414993586638932,0.0,1,0,0,1,24,4.0,9.4,Manhattan,-0.8900987058823201,Other Manhattan,1.0190034639611483,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,"The Jewel Hotel, New York",11,5,9.29,0.6617218000791837,0.8418914945813893,1.0225398049197558,14.886731391585762,1,0,0,1,34,4.0,9.7,Manhattan,-0.8900987058823201,Other Manhattan,1.8339488720885049,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Sheraton New York Times Square Hotel,11,5,8.770833048042908,0.8685456056921377,0.2667247267233209,-1.3414993586638932,0.0,0,0,0,0,35,4.0,9.445408500330323,Manhattan,-1.0631660599969999,Other Manhattan,1.462219387679535,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,citizenM New York Times Square,11,5,9.29,-0.3249790871865186,0.8640132933451613,-1.3414993586638932,0.0,0,0,0,0,37,4.0,9.6,Manhattan,-0.97663238293966,Other Manhattan,1.8482461599503883,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Mondrian Park Avenue,11,5,8.770833048042908,-0.39257516024050837,-0.37480743742606315,1.007238580559991,32.24755700325733,1,0,0,1,41,4.0,9.445408500330323,NoMad,-0.19782928942360123,Downtown Manhattan,1.0475980396849152,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,The Belvedere Hotel,11,5,8.68,2.1266396817865454,-0.3084420411347476,0.6247079715658731,17.898832684824903,1,0,0,0,42,4.0,9.4,Hell's Kitchen,-0.9333655444109901,Midtown Manhattan,1.0904899032705655,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Hilton New York Fashion District,11,5,8.28,-0.38248619411304724,0.37733372054218023,-1.3414993586638932,0.0,0,0,0,1,43,4.0,9.445408500330323,Chelsea,-0.15456245089493126,Midtown Manhattan,1.5337058269889523,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Empire Hotel,11,5,8.770833048042908,2.2759563804729708,-0.13146765102457267,0.51759940104752,9.876543209876544,1,0,0,1,45,4.0,9.445408500330323,Upper West Side,-1.1496997370543396,Uptown Manhattan,1.204868206165633,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Hotel Boutique at Grand Central,11,5,8.68,-0.34313922621594867,0.06762853784937413,0.708864705544579,14.925373134328357,1,0,0,1,47,4.0,9.445408500330323,Midtown East,-0.5439639976529607,Midtown Manhattan,1.333543796922584,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,"Crowne Plaza Times Square Manhattan, an IHG Hotel",11,5,8.28,0.7121666307164896,0.5543081106523552,-1.3414993586638932,0.0,0,0,0,0,52,4.0,9.4,Manhattan,-0.9333655444109901,Other Manhattan,1.6480841298840199,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,"EVEN Hotel New York - Midtown East, an IHG Hotel",11,5,8.88,-0.19584032075501562,-0.3526856386622913,0.43344266706881407,9.913793103448276,0,0,0,0,53,4.0,9.445408500330323,Midtown East,-0.45743032059562083,Midtown Manhattan,1.0618953275467986,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Millennium Downtown New York,11,5,8.770833048042908,0.9633818872902726,0.023384940321830396,0.8236238882428144,20.141342756183743,0,0,0,1,55,4.0,9.3,Manhattan,1.6193779287805357,Other Manhattan,1.3049492211988172,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,06/07/2024,11/07/2024,Kixby,11,5,9.29,-0.3794595042748089,0.17823753166823345,0.601756135026226,8.267716535433072,1,0,0,1,58,4.0,9.3,Manhattan,-0.45743032059562083,Other Manhattan,1.4050302362320013,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
