score_expedia,reviews_expedia,star_rating_expedia,location_rating_expedia,km_from_center_expedia,Free_cancellation_expedia,Breakfast_expedia,score_booking,reviews_booking,star_rating_booking,location_rating_booking,km_from_center_booking,Free_cancellation_booking,Breakfast_booking,score_diff,reviews_diff,star_rating_diff,location_rating_diff,km_diff,cancellation_diff,breakfast_diff,Index,index
8.74974922398301,1640.0,4.0,9.306447036569988,7.6,0.0,0.0,7.4,4034.0,4.0,9.335996215193298,7.6,0.0,0.0,-1.3497492239830091,2394.0,0.0,0.004939580286320299,0.0,0.0,0.0,57.0,27.0
8.787778736517721,757.0,2.0,9.322012578616352,1.7,0.0,0.0,6.8,621.0,2.0,9.335996215193298,1.7,0.0,0.0,-1.987778736517721,-136.0,0.0,0.004939580286320299,0.0,0.0,0.0,172.0,20.0
8.770833048042908,2355.0,4.0,9.3,6.8,0.0,0.0,7.4,5129.0,4.0,9.3,6.8,0.0,0.0,-1.3708330480429076,2774.0,0.0,0.0,0.0,0.0,0.0,162.0,167.0
8.28,1423.0,3.0,9.322012578616352,1.6,0.0,0.0,7.7,2049.0,3.0,9.335996215193298,1.6,0.0,0.0,-0.5799999999999992,626.0,0.0,0.004939580286320299,0.0,0.0,0.0,13.0,37.0
8.74974922398301,2758.0,4.0,9.306447036569988,0.9,0.0,0.0,6.2,6692.0,4.0,9.335996215193298,0.9,1.0,0.0,-2.5497492239830093,3934.0,0.0,0.004939580286320299,0.0,1.0,0.0,64.0,42.0
8.787778736517721,1002.0,3.0,9.322012578616352,3.4,0.0,0.0,6.7,1077.0,3.0,9.335996215193298,3.4,0.0,0.0,-2.0877787365177207,75.0,0.0,0.004939580286320299,0.0,0.0,0.0,37.0,51.0
8.68,1016.0,4.0,9.306447036569988,6.7,0.0,0.0,8.1,1497.0,4.0,9.335996215193298,6.7,0.0,0.0,-0.5800000000000001,481.0,0.0,0.004939580286320299,0.0,0.0,0.0,103.0,99.0
8.28,1018.0,4.0,9.4,7.1,0.0,0.0,7.9,8398.0,4.0,9.4,7.1,1.0,0.0,-0.379999999999999,7380.0,0.0,0.0,0.0,1.0,0.0,11.0,142.0
8.28,1017.0,4.0,9.4,7.1,0.0,0.0,7.9,8398.0,4.0,9.4,7.1,0.0,0.0,-0.379999999999999,7381.0,0.0,0.0,0.0,0.0,0.0,17.0,103.0
8.68,628.0,4.0,9.445408500330323,5.8,1.0,0.0,8.0,1708.0,4.0,9.335996215193298,5.8,1.0,0.0,-0.6799999999999997,1080.0,0.0,0.004939580286320299,0.0,0.0,0.0,117.0,161.0
9.09,3136.0,3.0,9.445408500330323,1.8,0.0,0.0,8.1,4308.0,3.0,9.335996215193298,1.8,0.0,0.0,-0.9900000000000002,1172.0,0.0,0.004939580286320299,0.0,0.0,0.0,16.0,149.0
8.08,1220.0,4.0,9.322012578616352,0.4,1.0,0.0,7.5,1250.0,4.0,9.335996215193298,0.4,1.0,0.0,-0.5800000000000001,30.0,0.0,0.004939580286320299,0.0,0.0,0.0,89.0,133.0
8.08,1000.0,4.0,9.3,0.8,1.0,0.0,7.5,1831.0,4.0,9.3,0.8,1.0,0.0,-0.5800000000000001,831.0,0.0,0.0,0.0,0.0,0.0,139.0,141.0
8.68,1003.0,4.0,9.306447036569988,2.5,1.0,0.0,8.3,3202.0,4.0,9.335996215193298,2.5,0.0,0.0,-0.379999999999999,2199.0,0.0,0.004939580286320299,0.0,-1.0,0.0,13.0,112.0
8.88,1620.0,3.0,9.445408500330323,7.7,1.0,0.0,8.4,5122.0,3.0,9.335996215193298,7.7,0.0,0.0,-0.4800000000000004,3502.0,0.0,0.004939580286320299,0.0,-1.0,0.0,71.0,10.0
9.29,1145.0,4.0,9.0,5.4,1.0,0.0,8.7,3122.0,4.0,9.0,5.4,1.0,0.0,-0.5899999999999999,1977.0,0.0,0.0,0.0,0.0,0.0,23.0,114.0
8.74974922398301,1049.0,4.0,9.306447036569988,2.5,1.0,0.0,7.3,2666.0,4.0,9.335996215193298,2.5,1.0,0.0,-1.4497492239830096,1617.0,0.0,0.004939580286320299,0.0,0.0,0.0,52.0,115.0
8.48,1005.0,3.0,9.322012578616352,5.6,0.0,0.0,7.5,652.0,3.0,9.335996215193298,5.6,0.0,0.0,-0.9800000000000004,-353.0,0.0,0.004939580286320299,0.0,0.0,0.0,124.0,79.0
8.28,1006.0,4.0,9.4,7.1,1.0,0.0,7.9,8398.0,4.0,9.4,7.1,1.0,0.0,-0.379999999999999,7392.0,0.0,0.0,0.0,0.0,0.0,74.0,145.0
8.787778736517721,1626.0,4.0,9.322012578616352,7.6,1.0,0.0,7.4,4026.0,4.0,9.335996215193298,7.6,1.0,0.0,-1.3877787365177205,2400.0,0.0,0.004939580286320299,0.0,0.0,0.0,66.0,38.0
8.48,1725.0,3.0,9.322012578616352,2.5,1.0,0.0,7.9,4390.0,3.0,9.335996215193298,2.5,1.0,0.0,-0.5800000000000001,2665.0,0.0,0.004939580286320299,0.0,0.0,0.0,98.0,71.0
8.48,1005.0,4.0,9.306447036569988,5.6,1.0,0.0,7.7,3379.0,4.0,9.335996215193298,5.6,0.0,0.0,-0.7800000000000002,2374.0,0.0,0.004939580286320299,0.0,-1.0,0.0,18.0,72.0
8.08,1000.0,4.0,9.322012578616352,5.8,1.0,0.0,7.4,696.0,4.0,9.335996215193298,5.8,1.0,1.0,-0.6799999999999997,-304.0,0.0,0.004939580286320299,0.0,0.0,1.0,154.0,36.0
8.28,359.0,4.0,9.322012578616352,7.0,1.0,0.0,7.9,1556.0,4.0,9.335996215193298,7.0,0.0,0.0,-0.379999999999999,1197.0,0.0,0.004939580286320299,0.0,-1.0,0.0,237.0,118.0
8.88,596.0,4.0,8.9,7.0,0.0,0.0,8.4,4539.0,4.0,9.3,7.0,0.0,0.0,-0.4800000000000004,3943.0,0.0,0.40000000000000036,0.0,0.0,0.0,131.0,64.0
9.09,3136.0,3.0,9.445408500330323,1.8,0.0,0.0,8.1,4308.0,3.0,9.335996215193298,1.8,0.0,0.0,-0.9900000000000002,1172.0,0.0,0.004939580286320299,0.0,0.0,0.0,47.0,124.0
8.74974922398301,1203.0,3.0,9.306447036569988,1.1,1.0,0.0,6.9,1099.0,3.0,9.335996215193298,1.1,1.0,1.0,-1.8497492239830091,-104.0,0.0,0.004939580286320299,0.0,0.0,1.0,84.0,76.0
9.09,375.0,3.0,9.4,7.2,0.0,0.0,8.8,1136.0,3.0,9.3,7.2,0.0,0.0,-0.28999999999999915,761.0,0.0,-0.09999999999999964,0.0,0.0,0.0,183.0,83.0
8.74974922398301,1000.0,4.0,9.306447036569988,2.7,0.0,0.0,7.0,4483.0,4.0,9.335996215193298,2.7,0.0,0.0,-1.7497492239830095,3483.0,0.0,0.004939580286320299,0.0,0.0,0.0,71.0,23.0
8.68,1168.0,3.0,9.306447036569988,2.1,0.0,0.0,7.8,1292.0,3.0,9.335996215193298,2.1,0.0,1.0,-0.8799999999999999,124.0,0.0,0.004939580286320299,0.0,0.0,1.0,124.0,97.0
8.28,1423.0,3.0,9.322012578616352,1.6,0.0,0.0,7.7,2049.0,3.0,9.335996215193298,1.6,0.0,0.0,-0.5799999999999992,626.0,0.0,0.004939580286320299,0.0,0.0,0.0,43.0,64.0
8.48,1005.0,4.0,9.306447036569988,5.6,1.0,0.0,7.7,3379.0,4.0,9.335996215193298,5.6,0.0,0.0,-0.7800000000000002,2374.0,0.0,0.004939580286320299,0.0,-1.0,0.0,16.0,72.0
8.68,725.0,4.0,9.322012578616352,5.6,1.0,0.0,7.8,1608.0,4.0,9.335996215193298,5.6,1.0,0.0,-0.8799999999999999,883.0,0.0,0.004939580286320299,0.0,0.0,0.0,183.0,57.0
8.08,1000.0,2.0,9.322012578616352,4.1,1.0,0.0,7.2,2051.0,2.0,9.335996215193298,4.1,1.0,0.0,-0.8799999999999999,1051.0,0.0,0.004939580286320299,0.0,0.0,0.0,77.0,21.0
9.09,238.0,4.0,9.4,3.0,1.0,0.0,8.5,1641.0,4.0,9.4,3.0,1.0,0.0,-0.5899999999999999,1403.0,0.0,0.0,0.0,0.0,0.0,139.0,167.0
9.29,1146.0,4.0,9.445408500330323,5.4,0.0,0.0,8.7,3122.0,4.0,9.0,5.4,1.0,0.0,-0.5899999999999999,1976.0,0.0,-0.4454085003303234,0.0,1.0,0.0,34.0,124.0
8.770833048042908,2334.0,4.0,9.445408500330323,1.5,1.0,0.0,7.3,6134.0,4.0,9.335996215193298,1.5,1.0,0.0,-1.4708330480429082,3800.0,0.0,0.004939580286320299,0.0,0.0,0.0,87.0,82.0
9.29,1003.0,4.0,9.322012578616352,7.2,1.0,0.0,8.5,1720.0,4.0,9.335996215193298,7.2,1.0,0.0,-0.7899999999999991,717.0,0.0,0.004939580286320299,0.0,0.0,0.0,85.0,114.0
8.48,1011.0,4.0,9.445408500330323,5.6,0.0,0.0,7.7,3379.0,4.0,9.335996215193298,5.6,0.0,0.0,-0.7800000000000002,2368.0,0.0,0.004939580286320299,0.0,0.0,0.0,222.0,79.0
9.09,675.0,3.0,9.3,2.5,0.0,0.0,8.3,1429.0,3.0,9.3,2.5,0.0,0.0,-0.7899999999999991,754.0,0.0,0.0,0.0,0.0,0.0,96.0,51.0
8.08,1335.0,3.0,9.322012578616352,1.7,0.0,0.0,7.8,10977.0,3.0,9.335996215193298,1.7,0.0,0.0,-0.28000000000000025,9642.0,0.0,0.004939580286320299,0.0,0.0,0.0,107.0,31.0
8.74974922398301,1049.0,4.0,9.306447036569988,2.5,1.0,0.0,7.3,2666.0,4.0,9.335996215193298,2.5,1.0,0.0,-1.4497492239830096,1617.0,0.0,0.004939580286320299,0.0,0.0,0.0,69.0,35.0
8.74974922398301,1049.0,4.0,9.306447036569988,2.5,1.0,0.0,7.3,2666.0,4.0,9.335996215193298,2.5,1.0,0.0,-1.4497492239830096,1617.0,0.0,0.004939580286320299,0.0,0.0,0.0,46.0,84.0
8.08,1001.0,4.0,9.306447036569988,5.8,1.0,0.0,7.5,706.0,4.0,9.335996215193298,5.8,1.0,1.0,-0.5800000000000001,-295.0,0.0,0.004939580286320299,0.0,0.0,1.0,168.0,62.0
8.770833048042908,2334.0,4.0,9.445408500330323,1.5,1.0,0.0,7.3,6134.0,4.0,9.335996215193298,1.5,1.0,0.0,-1.4708330480429082,3800.0,0.0,0.004939580286320299,0.0,0.0,0.0,70.0,36.0
8.88,1003.0,3.0,9.4,2.5,1.0,0.0,8.2,1427.0,3.0,8.7,2.5,1.0,1.0,-0.6800000000000015,424.0,0.0,-0.7000000000000011,0.0,0.0,1.0,120.0,174.0
8.74974922398301,765.0,2.0,9.306447036569988,1.7,0.0,0.0,6.8,622.0,2.0,9.335996215193298,1.7,0.0,0.0,-1.9497492239830096,-143.0,0.0,0.004939580286320299,0.0,0.0,0.0,206.0,32.0
8.08,224.0,3.0,9.6,2.0,1.0,0.0,7.8,7218.0,3.0,9.6,2.0,1.0,0.0,-0.28000000000000025,6994.0,0.0,0.0,0.0,0.0,0.0,197.0,147.0
8.48,1756.0,3.0,9.445408500330323,2.5,1.0,0.0,7.9,4378.0,3.0,9.335996215193298,2.5,0.0,0.0,-0.5800000000000001,2622.0,0.0,0.004939580286320299,0.0,-1.0,0.0,8.0,116.0
8.48,1009.0,3.0,9.306447036569988,5.6,0.0,0.0,7.5,654.0,3.0,9.335996215193298,5.6,0.0,0.0,-0.9800000000000004,-355.0,0.0,0.004939580286320299,0.0,0.0,0.0,172.0,141.0
8.48,1756.0,3.0,9.445408500330323,2.5,1.0,0.0,7.9,4378.0,3.0,9.335996215193298,2.5,0.0,0.0,-0.5800000000000001,2622.0,0.0,0.004939580286320299,0.0,-1.0,0.0,6.0,136.0
8.48,620.0,4.0,9.306447036569988,2.8,0.0,0.0,8.0,923.0,4.0,9.335996215193298,2.8,1.0,0.0,-0.4800000000000004,303.0,0.0,0.004939580286320299,0.0,1.0,0.0,131.0,70.0
8.48,1010.0,4.0,9.445408500330323,2.1,0.0,0.0,7.3,2504.0,4.0,9.335996215193298,2.1,1.0,0.0,-1.1800000000000006,1494.0,0.0,0.004939580286320299,0.0,1.0,0.0,123.0,147.0
8.787778736517721,1173.0,3.0,9.322012578616352,1.1,1.0,0.0,6.9,1091.0,3.0,9.335996215193298,1.1,0.0,1.0,-1.8877787365177205,-82.0,0.0,0.004939580286320299,0.0,-1.0,1.0,72.0,45.0
8.68,1485.0,4.0,9.6,0.7,1.0,0.0,8.1,6243.0,4.0,9.6,0.7,0.0,0.0,-0.5800000000000001,4758.0,0.0,0.0,0.0,-1.0,0.0,187.0,144.0
9.09,1055.0,3.0,9.4,2.8,0.0,0.0,8.6,2621.0,3.0,9.4,2.8,0.0,0.0,-0.4900000000000002,1566.0,0.0,0.0,0.0,0.0,0.0,37.0,38.0
8.787778736517721,2323.0,4.0,9.322012578616352,1.5,0.0,0.0,7.3,6096.0,4.0,9.335996215193298,1.5,0.0,0.0,-1.487778736517721,3773.0,0.0,0.004939580286320299,0.0,0.0,0.0,16.0,31.0
8.68,627.0,4.0,9.322012578616352,5.8,0.0,0.0,8.0,1699.0,4.0,9.335996215193298,5.8,0.0,0.0,-0.6799999999999997,1072.0,0.0,0.004939580286320299,0.0,0.0,0.0,170.0,122.0
8.88,1660.0,3.0,9.306447036569988,7.7,0.0,0.0,8.4,5122.0,3.0,9.335996215193298,7.7,0.0,0.0,-0.4800000000000004,3462.0,0.0,0.004939580286320299,0.0,0.0,0.0,15.0,42.0
8.88,1000.0,3.0,9.445408500330323,7.5,0.0,0.0,8.3,1457.0,3.0,8.8,7.5,1.0,1.0,-0.5800000000000001,457.0,0.0,-0.6454085003303227,0.0,1.0,1.0,141.0,152.0
9.09,395.0,5.0,9.3,0.9,0.0,0.0,8.4,726.0,5.0,9.3,0.9,0.0,0.0,-0.6899999999999995,331.0,0.0,0.0,0.0,0.0,0.0,186.0,176.0
8.68,638.0,4.0,9.306447036569988,5.8,1.0,0.0,8.0,1708.0,4.0,9.335996215193298,5.8,1.0,0.0,-0.6799999999999997,1070.0,0.0,0.004939580286320299,0.0,0.0,0.0,153.0,85.0
8.48,1003.0,4.0,9.322012578616352,5.6,1.0,0.0,7.7,3345.0,4.0,9.335996215193298,5.6,0.0,0.0,-0.7800000000000002,2342.0,0.0,0.004939580286320299,0.0,-1.0,0.0,45.0,96.0
8.28,888.0,3.0,9.4,3.6,1.0,0.0,7.9,1737.0,3.0,9.4,3.6,1.0,0.0,-0.379999999999999,849.0,0.0,0.0,0.0,0.0,0.0,67.0,62.0
8.88,4196.0,3.0,9.3,1.4,1.0,0.0,8.1,22298.0,3.0,9.3,1.4,1.0,0.0,-0.7800000000000011,18102.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0
8.787778736517721,1002.0,3.0,9.322012578616352,3.4,0.0,0.0,6.7,1077.0,3.0,9.335996215193298,3.4,0.0,0.0,-2.0877787365177207,75.0,0.0,0.004939580286320299,0.0,0.0,0.0,29.0,16.0
8.08,1640.0,4.0,9.445408500330323,2.4,0.0,0.0,6.8,676.0,4.0,9.335996215193298,2.4,0.0,0.0,-1.2800000000000002,-964.0,0.0,0.004939580286320299,0.0,0.0,0.0,238.0,72.0
8.08,1005.0,4.0,9.445408500330323,6.8,1.0,0.0,7.4,1182.0,4.0,9.335996215193298,6.8,0.0,0.0,-0.6799999999999997,177.0,0.0,0.004939580286320299,0.0,-1.0,0.0,222.0,160.0
8.68,4404.0,2.0,9.7,1.2,0.0,0.0,8.0,2551.0,2.0,9.7,1.2,0.0,0.0,-0.6799999999999997,-1853.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0
8.08,725.0,3.0,9.306447036569988,6.3,0.0,0.0,7.3,1401.0,3.0,9.335996215193298,6.3,0.0,1.0,-0.7800000000000002,676.0,0.0,0.004939580286320299,0.0,0.0,1.0,150.0,17.0
9.09,1007.0,4.0,9.0,5.9,1.0,0.0,8.5,925.0,4.0,9.335996215193298,5.9,1.0,0.0,-0.5899999999999999,-82.0,0.0,0.004939580286320299,0.0,0.0,0.0,137.0,158.0
8.48,1725.0,3.0,9.322012578616352,2.5,1.0,0.0,7.9,4390.0,3.0,9.335996215193298,2.5,0.0,0.0,-0.5800000000000001,2665.0,0.0,0.004939580286320299,0.0,-1.0,0.0,4.0,70.0
8.787778736517721,1336.0,4.0,9.322012578616352,1.4,1.0,0.0,7.2,2146.0,4.0,9.335996215193298,1.4,1.0,0.0,-1.5877787365177207,810.0,0.0,0.004939580286320299,0.0,0.0,0.0,48.0,36.0
9.29,2042.0,4.0,8.7,1.0,1.0,0.0,8.6,2955.0,4.0,9.7,1.0,1.0,0.0,-0.6899999999999995,913.0,0.0,1.0,0.0,0.0,0.0,26.0,152.0
8.74974922398301,1203.0,3.0,9.306447036569988,1.1,1.0,0.0,6.9,1099.0,3.0,9.335996215193298,1.1,1.0,1.0,-1.8497492239830091,-104.0,0.0,0.004939580286320299,0.0,0.0,1.0,157.0,111.0
8.48,1004.0,3.0,9.306447036569988,5.0,1.0,0.0,7.6,899.0,3.0,9.335996215193298,5.0,1.0,0.0,-0.8800000000000008,-105.0,0.0,0.004939580286320299,0.0,0.0,0.0,105.0,139.0
8.48,1004.0,3.0,9.306447036569988,5.0,0.0,0.0,7.6,899.0,3.0,9.335996215193298,5.0,0.0,0.0,-0.8800000000000008,-105.0,0.0,0.004939580286320299,0.0,0.0,0.0,163.0,152.0
8.68,241.0,3.0,9.306447036569988,5.7,1.0,0.0,7.3,207.0,3.0,9.335996215193298,5.7,1.0,0.0,-1.38,-34.0,0.0,0.004939580286320299,0.0,0.0,0.0,87.0,71.0
8.28,359.0,4.0,9.3,2.5,0.0,0.0,8.1,6378.0,4.0,9.3,2.5,0.0,1.0,-0.17999999999999972,6019.0,0.0,0.0,0.0,0.0,1.0,141.0,172.0
8.787778736517721,1003.0,4.0,9.322012578616352,2.6,1.0,0.0,6.7,1340.0,4.0,9.335996215193298,2.6,1.0,1.0,-2.0877787365177207,337.0,0.0,0.004939580286320299,0.0,0.0,1.0,11.0,95.0
8.787778736517721,1002.0,4.0,9.322012578616352,1.0,0.0,0.0,6.8,1858.0,4.0,9.335996215193298,1.0,0.0,0.0,-1.987778736517721,856.0,0.0,0.004939580286320299,0.0,0.0,0.0,285.0,124.0
8.74974922398301,1049.0,4.0,9.306447036569988,2.5,1.0,0.0,7.3,2666.0,4.0,9.335996215193298,2.5,1.0,0.0,-1.4497492239830096,1617.0,0.0,0.004939580286320299,0.0,0.0,0.0,54.0,88.0
8.88,381.0,4.0,9.322012578616352,7.6,0.0,0.0,8.2,1077.0,4.0,9.335996215193298,7.6,0.0,0.0,-0.6800000000000015,696.0,0.0,0.004939580286320299,0.0,0.0,0.0,40.0,27.0
9.29,144.0,3.0,9.322012578616352,5.8,0.0,0.0,8.7,1020.0,3.0,9.1,5.8,0.0,1.0,-0.5899999999999999,876.0,0.0,-0.22201257861635249,0.0,0.0,1.0,248.0,115.0
8.28,1001.0,3.0,9.322012578616352,5.0,1.0,0.0,7.6,894.0,3.0,9.335996215193298,5.0,1.0,0.0,-0.6799999999999997,-107.0,0.0,0.004939580286320299,0.0,0.0,0.0,169.0,148.0
8.08,707.0,3.0,9.322012578616352,6.3,0.0,0.0,7.3,1383.0,3.0,9.335996215193298,6.3,0.0,1.0,-0.7800000000000002,676.0,0.0,0.004939580286320299,0.0,0.0,1.0,176.0,35.0
8.28,1003.0,4.0,9.445408500330323,1.6,1.0,0.0,7.5,346.0,4.0,9.335996215193298,1.6,1.0,0.0,-0.7799999999999994,-657.0,0.0,0.004939580286320299,0.0,0.0,0.0,191.0,147.0
8.74974922398301,5932.0,4.0,9.3,1.3,1.0,0.0,7.3,7714.0,4.0,9.3,1.3,1.0,0.0,-1.4497492239830096,1782.0,0.0,0.0,0.0,0.0,0.0,26.0,173.0
8.88,4196.0,3.0,9.3,1.4,1.0,0.0,8.1,22301.0,3.0,9.3,1.4,1.0,0.0,-0.7800000000000011,18105.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0
8.48,1003.0,4.0,9.445408500330323,2.4,0.0,0.0,8.0,1354.0,4.0,9.335996215193298,2.4,0.0,0.0,-0.4800000000000004,351.0,0.0,0.004939580286320299,0.0,0.0,0.0,186.0,158.0
8.787778736517721,1000.0,4.0,9.322012578616352,7.3,1.0,0.0,7.9,1164.0,4.0,9.335996215193298,7.3,1.0,0.0,-0.8877787365177205,164.0,0.0,0.004939580286320299,0.0,0.0,0.0,190.0,43.0
8.74974922398301,1049.0,4.0,9.306447036569988,2.5,1.0,0.0,7.3,2666.0,4.0,9.335996215193298,2.5,1.0,0.0,-1.4497492239830096,1617.0,0.0,0.004939580286320299,0.0,0.0,0.0,51.0,92.0
8.68,1161.0,3.0,9.322012578616352,2.1,1.0,0.0,7.8,1314.0,3.0,9.335996215193298,2.1,0.0,1.0,-0.8799999999999999,153.0,0.0,0.004939580286320299,0.0,-1.0,1.0,151.0,139.0
9.09,3172.0,3.0,9.306447036569988,1.8,0.0,0.0,8.1,4308.0,3.0,9.335996215193298,1.8,0.0,0.0,-0.9900000000000002,1136.0,0.0,0.004939580286320299,0.0,0.0,0.0,44.0,145.0
9.29,1078.0,4.0,9.6,0.8,0.0,0.0,8.6,3898.0,4.0,9.6,0.8,1.0,0.0,-0.6899999999999995,2820.0,0.0,0.0,0.0,1.0,0.0,9.0,139.0
8.770833048042908,1185.0,3.0,9.445408500330323,1.1,0.0,0.0,6.9,1099.0,3.0,9.335996215193298,1.1,0.0,1.0,-1.8708330480429076,-86.0,0.0,0.004939580286320299,0.0,0.0,1.0,195.0,121.0
8.787778736517721,1005.0,3.0,9.4,0.25,0.0,0.0,7.3,1241.0,3.0,9.4,0.25,1.0,0.0,-1.487778736517721,236.0,0.0,0.0,0.0,1.0,0.0,34.0,33.0
8.770833048042908,1001.0,4.0,9.445408500330323,7.3,1.0,0.0,7.9,1190.0,4.0,9.335996215193298,7.3,0.0,0.0,-0.8708330480429076,189.0,0.0,0.004939580286320299,0.0,-1.0,0.0,238.0,36.0
8.68,3490.0,4.0,9.4,0.9,1.0,0.0,8.0,5654.0,4.0,9.4,0.9,1.0,0.0,-0.6799999999999997,2164.0,0.0,0.0,0.0,0.0,0.0,94.0,163.0
8.08,1220.0,4.0,9.322012578616352,0.4,1.0,0.0,7.5,1250.0,4.0,9.335996215193298,0.4,1.0,0.0,-0.5800000000000001,30.0,0.0,0.004939580286320299,0.0,0.0,0.0,129.0,74.0
8.88,1505.0,3.0,9.4,2.1,0.0,0.0,8.1,11540.0,3.0,9.4,2.1,0.0,0.0,-0.7800000000000011,10035.0,0.0,0.0,0.0,0.0,0.0,103.0,72.0
8.68,1161.0,3.0,9.322012578616352,2.1,1.0,0.0,7.8,1314.0,3.0,9.335996215193298,2.1,1.0,1.0,-0.8799999999999999,153.0,0.0,0.004939580286320299,0.0,0.0,1.0,96.0,115.0
8.88,254.0,3.0,9.322012578616352,5.4,1.0,0.0,8.2,596.0,3.0,9.335996215193298,5.4,1.0,0.0,-0.6800000000000015,342.0,0.0,0.004939580286320299,0.0,0.0,0.0,291.0,166.0
9.29,146.0,3.0,9.1,5.8,0.0,0.0,8.7,1034.0,3.0,9.1,5.8,0.0,1.0,-0.5899999999999999,888.0,0.0,0.0,0.0,0.0,1.0,261.0,113.0
8.770833048042908,3656.0,4.0,9.445408500330323,0.4,1.0,0.0,6.8,4597.0,4.0,9.335996215193298,0.4,0.0,0.0,-1.9708330480429082,941.0,0.0,0.004939580286320299,0.0,-1.0,0.0,103.0,83.0
8.88,254.0,3.0,9.322012578616352,5.4,1.0,0.0,8.2,596.0,3.0,9.335996215193298,5.4,1.0,0.0,-0.6800000000000015,342.0,0.0,0.004939580286320299,0.0,0.0,0.0,207.0,135.0
8.08,1627.0,4.0,9.322012578616352,2.4,0.0,0.0,6.8,692.0,4.0,9.335996215193298,2.4,0.0,0.0,-1.2800000000000002,-935.0,0.0,0.004939580286320299,0.0,0.0,0.0,248.0,165.0
9.29,1135.0,4.0,9.0,5.4,0.0,0.0,8.7,3099.0,4.0,9.0,5.4,0.0,0.0,-0.5899999999999999,1964.0,0.0,0.0,0.0,0.0,0.0,16.0,128.0
8.68,1001.0,3.0,9.4,1.9,0.0,0.0,8.1,2107.0,3.0,9.4,1.9,0.0,1.0,-0.5800000000000001,1106.0,0.0,0.0,0.0,0.0,1.0,136.0,75.0
8.28,1423.0,3.0,9.322012578616352,1.6,0.0,0.0,7.7,2049.0,3.0,9.335996215193298,1.6,0.0,0.0,-0.5799999999999992,626.0,0.0,0.004939580286320299,0.0,0.0,0.0,17.0,29.0
8.787778736517721,2750.0,4.0,9.322012578616352,0.9,0.0,0.0,6.2,6655.0,4.0,9.335996215193298,0.9,0.0,0.0,-2.5877787365177207,3905.0,0.0,0.004939580286320299,0.0,0.0,0.0,190.0,74.0
8.48,373.0,4.0,9.306447036569988,2.1,1.0,0.0,8.1,1220.0,4.0,9.335996215193298,2.1,1.0,0.0,-0.3800000000000008,847.0,0.0,0.004939580286320299,0.0,0.0,0.0,81.0,108.0
8.48,1000.0,4.0,9.322012578616352,1.6,0.0,0.0,7.9,535.0,4.0,9.335996215193298,1.6,0.0,0.0,-0.5800000000000001,-465.0,0.0,0.004939580286320299,0.0,0.0,0.0,62.0,106.0
8.787778736517721,1004.0,4.0,9.322012578616352,2.7,0.0,0.0,7.0,4570.0,4.0,9.335996215193298,2.7,0.0,0.0,-1.787778736517721,3566.0,0.0,0.004939580286320299,0.0,0.0,0.0,45.0,31.0
8.28,1000.0,4.0,9.322012578616352,1.6,0.0,0.0,7.5,345.0,4.0,9.335996215193298,1.6,0.0,0.0,-0.7799999999999994,-655.0,0.0,0.004939580286320299,0.0,0.0,0.0,251.0,94.0
8.08,1055.0,3.0,9.4,1.4,0.0,0.0,7.5,3091.0,3.0,9.4,1.4,0.0,1.0,-0.5800000000000001,2036.0,0.0,0.0,0.0,0.0,1.0,159.0,85.0
8.08,1000.0,4.0,9.322012578616352,5.8,0.0,0.0,7.4,696.0,4.0,9.335996215193298,5.8,1.0,1.0,-0.6799999999999997,-304.0,0.0,0.004939580286320299,0.0,1.0,1.0,245.0,114.0
9.09,3111.0,3.0,9.322012578616352,1.8,1.0,0.0,8.1,4291.0,3.0,9.335996215193298,1.8,1.0,0.0,-0.9900000000000002,1180.0,0.0,0.004939580286320299,0.0,0.0,0.0,31.0,93.0
8.88,678.0,4.0,9.306447036569988,1.6,1.0,0.0,8.2,2477.0,4.0,9.335996215193298,1.6,1.0,0.0,-0.6800000000000015,1799.0,0.0,0.004939580286320299,0.0,0.0,0.0,198.0,90.0
8.88,4218.0,3.0,9.3,1.4,0.0,0.0,8.1,22366.0,3.0,9.3,1.4,0.0,0.0,-0.7800000000000011,18148.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0
8.28,1021.0,4.0,9.445408500330323,2.7,1.0,0.0,7.4,725.0,4.0,9.335996215193298,2.7,0.0,0.0,-0.879999999999999,-296.0,0.0,0.004939580286320299,0.0,-1.0,0.0,31.0,112.0
8.48,231.0,3.0,9.445408500330323,5.7,1.0,0.0,7.3,207.0,3.0,9.335996215193298,5.7,1.0,0.0,-1.1800000000000006,-24.0,0.0,0.004939580286320299,0.0,0.0,0.0,109.0,150.0
8.88,1517.0,3.0,9.4,2.1,0.0,0.0,8.1,11716.0,3.0,9.4,2.1,0.0,0.0,-0.7800000000000011,10199.0,0.0,0.0,0.0,0.0,0.0,109.0,69.0
8.74974922398301,1003.0,3.0,9.4,0.25,1.0,0.0,7.3,1253.0,3.0,9.4,0.25,1.0,0.0,-1.4497492239830096,250.0,0.0,0.0,0.0,0.0,0.0,227.0,38.0
