Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Percentage of discount,Distance from center,Type of room,Location grade,Is refundable,Late payment,Breakfast included,Option Member
2024-05-27 00:34:11.228602,85,"Kimpton Hotel Theta, an IHG Hotel",30,3,9.09.0 out of 10,325 reviews,The price is $283,,0,0,0,0,,,,
2024-05-27 00:34:11.237079,86,DoubleTree by Hilton Hotel New York City - Chelsea,30,3,,"1,007 reviews",The price is $257,The price was $286,0,0,0,0,,,,
2024-05-27 00:34:11.246131,87,Home2 Suites By Hilton New York Times Square,30,3,8.48.4 out of 10,562 reviews,The price is $302,The price was $336,0,0,0,0,,,,
2024-05-27 00:34:11.255472,88,Hilton New York Times Square,30,3,8.28.2 out of 10,"1,333 reviews",The price is $243,,0,0,0,0,,,,
2024-05-27 00:34:11.262910,89,"The Langham, New York, Fifth Avenue",30,3,9.49.4 out of 10,"1,004 reviews",The price is $580,The price was $828,0,0,0,0,,,,
2024-05-27 00:34:11.272318,90,"Candlewood Suites New York City-Times Square, an IHG Hotel",30,3,8.08.0 out of 10,"1,014 reviews",The price is $231,The price was $289,0,0,0,0,,,,
2024-05-27 00:34:11.282214,91,Four Points by Sheraton Manhattan SoHo Village,30,3,8.28.2 out of 10,"1,002 reviews",The price is $282,The price was $332,0,0,0,0,,,,
2024-05-27 00:34:11.291621,92,Comfort Inn Manhattan - Midtown West,30,3,,"1,134 reviews",The price is $227,The price was $268,0,0,0,0,,,,
2024-05-27 00:34:11.304820,93,Freehand New York,30,3,8.28.2 out of 10,"1,014 reviews",The price is $240,The price was $282,0,0,0,0,,,,
2024-05-27 00:34:11.314519,94,Fairfield Inn by Marriott New York Manhattan/Times Square,30,3,8.68.6 out of 10,"1,127 reviews",The price is $256,,0,0,0,0,,,,
2024-05-27 00:34:11.325374,95,Fairfield Inn & Suites New York Manhattan/Times Square South,30,3,8.68.6 out of 10,"1,161 reviews",The price is $265,,0,0,0,0,,,,
2024-05-27 00:34:11.335094,96,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",30,3,9.29.2 out of 10,"1,724 reviews",The price is $299,The price was $332,0,0,0,0,,,,
2024-05-27 00:34:11.343004,97,The Belvedere Hotel,30,3,8.68.6 out of 10,"3,415 reviews",The price is $257,The price was $292,0,0,0,0,,,,
2024-05-27 00:34:11.351289,98,DoubleTree by Hilton New York Downtown,30,3,,"1,620 reviews",The price is $236,The price was $263,0,0,0,0,,,,
2024-05-27 00:34:11.361720,99,Hilton Garden Inn New York/Midtown Park Ave,30,3,8.48.4 out of 10,"1,006 reviews",The price is $235,,0,0,0,0,,,,
2024-05-27 00:34:11.369032,100,Courtyard by Marriott New York Manhattan / Chelsea,30,3,9.29.2 out of 10,"1,001 reviews",The price is $278,,0,0,0,0,,,,
2024-05-27 00:34:11.376311,101,Motto by Hilton New York City Chelsea,30,3,9.09.0 out of 10,"1,007 reviews",The price is $241,,0,0,0,0,,,,
2024-05-27 00:34:11.382578,102,Radio City Apartments,30,3,8.88.8 out of 10,"3,513 reviews",The price is $241,The price was $271,0,0,0,0,,,,
2024-05-27 00:34:11.390941,103,Hilton Garden Inn New York/Times Square Central,30,3,8.28.2 out of 10,"1,822 reviews",The price is $263,,0,0,0,0,,,,
2024-05-27 00:34:11.398209,104,Omni Berkshire Place,30,3,9.29.2 out of 10,"1,120 reviews",The price is $238,The price was $297,0,0,0,0,,,,
2024-05-27 00:34:11.405531,105,Hilton Garden Inn New York Times Square North,30,3,8.68.6 out of 10,"1,990 reviews",The price is $301,,0,0,0,0,,,,
2024-05-27 00:34:11.412796,106,Sonder Flatiron,30,3,8.28.2 out of 10,78 reviews,The price is $226,The price was $251,0,0,0,0,,,,
2024-05-27 00:34:11.421160,107,The Hotel @ Fifth Avenue,30,3,,"1,139 reviews",The price is $192,The price was $289,0,0,0,0,,,,
2024-05-27 00:34:11.430512,108,Hampton Inn Manhattan/Times Square South,30,3,,"1,362 reviews",The price is $255,,0,0,0,0,,,,
2024-05-27 00:34:11.440313,109,Heritage Hotel,30,3,8.08.0 out of 10,"1,200 reviews",The price is $192,The price was $260,0,0,0,0,,,,
2024-05-27 00:34:11.452273,110,RIU Plaza Manhattan Times Square,30,3,9.09.0 out of 10,"3,100 reviews",The price is $352,The price was $542,0,0,0,0,,,,
2024-05-27 00:34:11.464853,111,Hilton Garden Inn New York/Central Park South-Midtown West,30,3,,"1,475 reviews",The price is $261,The price was $306,0,0,0,0,,,,
2024-05-27 00:34:11.478704,112,Empire Hotel,30,3,,"3,420 reviews",The price is $307,The price was $341,0,0,0,0,,,,
2024-05-27 00:34:11.490395,113,Millennium Hilton New York One UN Plaza,30,3,8.08.0 out of 10,"1,336 reviews",The price is $270,,0,0,0,0,,,,
2024-05-27 00:34:11.502329,114,"Holiday Inn Express - New York City Chelsea, an IHG Hotel",30,3,8.08.0 out of 10,"1,020 reviews",The price is $258,,0,0,0,0,,,,
2024-05-27 00:34:11.511839,115,Pestana CR7 Times Square,30,3,8.68.6 out of 10,634 reviews,The price is $207,The price was $345,0,0,0,0,,,,
2024-05-27 00:34:11.521076,116,The Iroquois New York,30,3,9.29.2 out of 10,"1,286 reviews",The price is $307,The price was $384,0,0,0,0,,,,
2024-05-27 00:34:11.532814,117,Sofitel New York,30,3,8.68.6 out of 10,"1,005 reviews",The price is $332,The price was $442,0,0,0,0,,,,
2024-05-27 00:34:11.541117,118,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,30,3,8.88.8 out of 10,"1,504 reviews",The price is $245,,0,0,0,0,,,,
2024-05-27 00:34:11.549951,119,New York Hilton Midtown,30,3,8.08.0 out of 10,"1,824 reviews",The price is $311,,0,0,0,0,,,,
2024-05-27 00:34:11.557234,120,The FIDI Hotel,30,3,8.88.8 out of 10,332 reviews,The price is $198,The price was $242,0,0,0,0,,,,
2024-05-27 00:34:11.566172,121,Courtyard by Marriott New York Downtown Manhattan/Financial District,30,3,,806 reviews,The price is $234,The price was $276,0,0,0,0,,,,
2024-05-27 00:34:11.574532,122,The Lombardy Hotel,30,3,8.88.8 out of 10,"1,001 reviews",The price is $317,The price was $396,0,0,0,0,,,,
2024-05-27 00:34:11.582888,123,Hotel Giraffe by Library Hotel Collection,30,3,9.69.6 out of 10,"1,004 reviews",The price is $327,The price was $385,0,0,0,0,,,,
2024-05-27 00:34:11.591245,124,Broadway Plaza Hotel,30,3,9.29.2 out of 10,"1,551 reviews",The price is $260,The price was $289,0,0,0,0,,,,
2024-05-27 00:34:11.598565,125,The Ludlow Hotel,30,3,9.49.4 out of 10,"1,002 reviews",The price is $379,,0,0,0,0,,,,
2024-05-27 00:34:11.605866,126,TownePlace Suites by Marriott New York Manhattan/Chelsea,30,3,8.28.2 out of 10,333 reviews,The price is $262,,0,0,0,0,,,,
2024-05-27 00:34:11.613219,127,Hilton Club The Central at 5th New York,30,3,9.69.6 out of 10,471 reviews,The price is $327,The price was $385,0,0,0,0,,,,
2024-05-27 00:34:11.621527,128,The Flat NYC,30,3,8.68.6 out of 10,253 reviews,The price is $193,The price was $241,0,0,0,0,,,,
2024-05-27 00:34:11.630033,129,Aloft New York Chelsea,30,3,9.29.2 out of 10,94 reviews,The price is $248,,0,0,0,0,,,,
2024-05-27 00:34:11.638973,130,Sheraton Tribeca New York Hotel,30,3,8.48.4 out of 10,"1,005 reviews",The price is $305,,0,0,0,0,,,,
2024-05-27 00:34:11.648539,131,Hotel Belleclaire,30,3,9.09.0 out of 10,"1,593 reviews",The price is $336,,0,0,0,0,,,,
2024-05-27 00:34:11.658693,132,Hampton Inn Manhattan-35th St/Empire State Bldg,30,3,8.68.6 out of 10,"1,006 reviews",The price is $275,,0,0,0,0,,,,
2024-05-27 00:34:11.672799,133,The Lucerne Hotel,30,3,9.49.4 out of 10,"1,525 reviews",The price is $314,The price was $349,0,0,0,0,,,,
2024-05-27 00:34:11.687057,134,The Kimberly Hotel,30,3,9.69.6 out of 10,"1,102 reviews",The price is $383,The price was $426,0,0,0,0,,,,
2024-05-27 00:34:11.699872,135,Courtyard by Marriott New York Manhattan / Central Park,30,3,8.68.6 out of 10,"1,005 reviews",The price is $302,The price was $336,0,0,0,0,,,,
2024-05-27 00:34:11.712668,136,Aloft Manhattan Downtown - Financial District,30,3,8.08.0 out of 10,"1,005 reviews",The price is $228,,0,0,0,0,,,,
2024-05-27 00:34:11.721820,137,Hampton Inn Manhattan/Times Square Central,30,3,8.88.8 out of 10,"1,665 reviews",The price is $302,,0,0,0,0,,,,
2024-05-27 00:34:11.735189,138,Courtyard by Marriott New York Manhattan/Upper East Side,30,3,8.28.2 out of 10,"1,184 reviews",The price is $311,The price was $328,0,0,0,0,,,,
2024-05-27 00:34:11.744571,139,Best Western Premier Empire State Hotel,30,3,9.09.0 out of 10,636 reviews,The price is $251,,0,0,0,0,,,,
2024-05-27 00:34:11.752665,140,"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",30,3,8.28.2 out of 10,"1,015 reviews",The price is $287,,0,0,0,0,,,,
2024-05-27 00:34:11.761856,141,SpringHill Suites by Marriott New York Manhattan/Times Square South,30,3,8.48.4 out of 10,"1,417 reviews",The price is $284,,0,0,0,0,,,,
2024-05-27 00:34:11.769922,142,East Village Hotel,30,3,8.28.2 out of 10,634 reviews,The price is $242,The price was $269,0,0,0,0,,,,
2024-05-27 00:34:11.779162,143,Courtyard New York Manhattan/ Midtown East,30,3,8.88.8 out of 10,"1,931 reviews",The price is $404,The price was $436,0,0,0,0,,,,
2024-05-27 00:34:11.787512,144,The Standard East Village,30,3,9.09.0 out of 10,"1,009 reviews",The price is $332,The price was $369,0,0,0,0,,,,
2024-05-27 00:34:11.795702,145,Westgate New York Grand Central,30,3,9.09.0 out of 10,"1,589 reviews",The price is $293,The price was $325,0,0,0,0,,,,
2024-05-27 00:34:11.803921,146,NoMo SoHo,30,3,8.08.0 out of 10,"1,052 reviews",The price is $262,The price was $276,0,0,0,0,,,,
2024-05-27 00:34:11.812063,147,The Life Hotel,30,3,8.48.4 out of 10,"1,007 reviews",The price is $230,The price was $256,0,0,0,0,,,,
2024-05-27 00:34:11.820254,148,Hotel Riu Plaza New York Times Square,30,3,8.88.8 out of 10,"3,675 reviews",The price is $372,The price was $573,0,0,0,0,,,,
2024-05-27 00:34:11.829493,149,Hotel Hugo,30,3,8.08.0 out of 10,"1,008 reviews",The price is $252,The price was $280,0,0,0,0,,,,
2024-05-27 00:34:11.838457,150,Embassy Suites by Hilton New York Manhattan Times Square,30,3,8.28.2 out of 10,"1,671 reviews",The price is $294,,0,0,0,0,,,,
2024-05-27 00:34:11.851242,151,Archer Hotel New York,30,3,9.29.2 out of 10,"1,012 reviews",The price is $338,,0,0,0,0,,,,
2024-05-27 00:34:11.861083,152,OYO Times Square,30,3,,"1,011 reviews",The price is $181,The price was $191,0,0,0,0,,,,
2024-05-27 00:34:11.871500,153,Moxy NYC Downtown,30,3,8.68.6 out of 10,"1,004 reviews",The price is $274,The price was $322,0,0,0,0,,,,
2024-05-27 00:34:11.882151,154,"Kimpton Hotel Eventi, an IHG Hotel",30,3,9.09.0 out of 10,"1,006 reviews",The price is $321,,0,0,0,0,,,,
2024-05-27 00:34:11.894239,155,Hyatt House New York/Chelsea,30,3,8.88.8 out of 10,"1,005 reviews",The price is $282,,0,0,0,0,,,,
2024-05-27 00:34:11.903316,156,The Marlton Hotel,30,3,9.29.2 out of 10,"1,007 reviews",The price is $356,The price was $421,0,0,0,0,,,,
2024-05-27 00:34:11.914757,157,The Pearl New York,30,3,9.49.4 out of 10,"1,338 reviews",The price is $308,The price was $342,0,0,0,0,,,,
2024-05-27 00:34:11.924140,158,Courtyard by Marriott New York Manhattan/Midtown West,30,3,9.09.0 out of 10,988 reviews,The price is $348,,0,0,0,0,,,,
2024-05-27 00:34:11.933392,159,Renaissance New York Midtown Hotel,30,3,9.29.2 out of 10,"1,005 reviews",The price is $408,The price was $454,0,0,0,0,,,,
2024-05-27 00:34:11.942783,160,Radio Hotel,30,3,8.88.8 out of 10,"1,632 reviews",The price is $220,The price was $258,0,0,0,0,,,,
2024-05-27 00:34:11.951982,161,Fairfield Inn & Suites by Marriott New York ManhattanChelsea,30,3,8.48.4 out of 10,"1,001 reviews",The price is $234,,0,0,0,0,,,,
2024-05-27 00:34:11.960074,162,Night Hotel Broadway,30,3,,"1,522 reviews",The price is $157,The price was $306,0,0,0,0,,,,
2024-05-27 00:34:11.968151,163,Citadines Connect Fifth Avenue New York,30,3,8.08.0 out of 10,"1,026 reviews",The price is $245,The price was $272,0,0,0,0,,,,
2024-05-27 00:34:11.977188,164,DoubleTree by Hilton New York Midtown Fifth Ave,30,3,,451 reviews,The price is $245,The price was $272,0,0,0,0,,,,
2024-05-27 00:34:11.985295,165,Hyatt Place New York/Chelsea,30,3,8.48.4 out of 10,"1,190 reviews",The price is $313,,0,0,0,0,,,,
2024-05-27 00:34:11.993606,166,Roxy Hotel New York,30,3,9.09.0 out of 10,"1,028 reviews",The price is $376,,0,0,0,0,,,,
2024-05-27 00:34:12.000917,167,"InterContinental New York Barclay, an IHG Hotel",30,3,8.88.8 out of 10,"1,003 reviews",The price is $340,,0,0,0,0,,,,
2024-05-27 00:34:12.007188,168,Courtyard by Marriott New York World Trade Center Area,30,3,8.88.8 out of 10,511 reviews,The price is $283,,0,0,0,0,,,,
2024-05-27 00:34:12.014461,169,Residence Inn by Marriott New York Downtown Manhattan/Financial District,30,3,8.28.2 out of 10,430 reviews,The price is $251,,0,0,0,0,,,,
2024-05-27 00:34:12.022762,170,M Social Hotel Times Square New York,30,3,9.09.0 out of 10,"4,241 reviews",The price is $326,The price was $362,0,0,0,0,,,,
2024-05-27 00:34:12.030112,171,Hotel Hendricks,30,3,8.28.2 out of 10,"1,032 reviews",The price is $271,The price was $286,0,0,0,0,,,,
2024-05-27 00:34:12.039399,172,Aliz Hotel Times Square,30,3,8.08.0 out of 10,"1,007 reviews",The price is $282,The price was $352,0,0,0,0,,,,
2024-05-27 00:34:12.050287,173,Virgin Hotels New York City,30,3,8.88.8 out of 10,"1,290 reviews",The price is $382,,0,0,0,0,,,,
2024-05-27 00:34:12.060017,174,Hotel Beacon,30,3,9.29.2 out of 10,"1,017 reviews",The price is $377,The price was $562,0,0,0,0,,,,
2024-05-27 00:34:12.070570,175,INNSiDE by Meliá New York Nomad,30,3,9.09.0 out of 10,"1,973 reviews",The price is $332,,0,0,0,0,,,,
2024-05-27 00:34:12.080108,176,Hilton Club The Quin New York,30,3,8.68.6 out of 10,"1,010 reviews",The price is $397,The price was $441,0,0,0,0,,,,
2024-05-27 00:34:12.092137,177,Fairfield Inn & Suites New York Manhattan / Central Park,30,3,8.48.4 out of 10,"1,000 reviews",The price is $261,,0,0,0,0,,,,
2024-05-27 00:34:12.102834,178,NobleDEN Hotel,30,3,9.89.8 out of 10,"1,009 reviews",The price is $348,The price was $409,0,0,0,0,,,,
2024-05-27 00:34:12.114185,179,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,30,3,8.88.8 out of 10,"1,410 reviews",The price is $300,,0,0,0,0,,,,
2024-05-27 00:34:36.105102,0,,,,,,,,,,,,,,,
2024-05-27 00:34:36.106159,1,Sonder Flatiron,30,4,8.28.2 out of 10,78 reviews,The price is $214,The price was $238,0,0,0,0,,,,
2024-05-27 00:34:36.116528,2,Sonder Henri on 24,30,4,8.08.0 out of 10,88 reviews,The price is $245,The price was $263,0,0,0,0,,,,
2024-05-27 00:34:36.127388,3,"PUBLIC, an Ian Schrager hotel",30,4,8.28.2 out of 10,"2,524 reviews",The price is $309,,0,0,0,0,,,,
2024-05-27 00:34:36.137649,4,Pod Times Square,30,4,8.88.8 out of 10,"4,220 reviews",The price is $180,The price was $311,0,0,0,0,,,,
2024-05-27 00:34:36.144823,5,The New Yorker A Wyndham Hotel,30,4,8.28.2 out of 10,"4,457 reviews",The price is $231,The price was $272,0,0,0,0,,,,
2024-05-27 00:34:36.152992,6,Sheraton New York Times Square Hotel,30,4,,"2,203 reviews",The price is $237,,0,0,0,0,,,,
2024-05-27 00:34:36.160265,7,The Westin New York Grand Central,30,4,8.88.8 out of 10,"2,432 reviews",The price is $270,The price was $342,0,0,0,0,,,,
2024-05-27 00:34:36.168499,8,The Dominick,30,4,9.29.2 out of 10,"1,002 reviews",The price is $547,The price was $734,0,0,0,0,,,,
2024-05-27 00:34:36.176669,9,Tempo by Hilton New York Times Square,30,4,9.49.4 out of 10,"2,304 reviews",The price is $265,,0,0,0,0,,,,
2024-05-27 00:34:36.183795,10,citizenM New York Bowery,30,4,9.29.2 out of 10,"1,121 reviews",The price is $258,The price was $304,0,0,0,0,,,,
2024-05-27 00:34:36.192023,11,Paramount Times Square,30,4,,"2,364 reviews",The price is $194,The price was $229,0,0,0,0,,,,
2024-05-27 00:34:36.200275,12,Hyatt Place New York Midtown South,30,4,8.88.8 out of 10,"1,139 reviews",The price is $242,The price was $302,0,0,0,0,,,,
2024-05-27 00:34:36.208404,13,Sonder The Industrialist,30,4,,138 reviews,The price is $237,,0,0,0,0,,,,
2024-05-27 00:34:36.219740,14,Courtyard New York Manhattan/Times Square West,30,4,9.09.0 out of 10,"1,009 reviews",The price is $256,The price was $285,0,0,0,0,,,,
2024-05-27 00:34:36.231237,15,Hotel Stanford,30,4,8.48.4 out of 10,24 reviews,The price is $227,The price was $240,0,0,0,0,,,,
2024-05-27 00:34:36.242682,16,Four Points By Sheraton New York Downtown,30,4,8.08.0 out of 10,"1,540 reviews",The price is $233,The price was $274,0,0,0,0,,,,
2024-05-27 00:34:36.253789,17,Hilton Garden Inn New York/Manhattan-Chelsea,30,4,8.48.4 out of 10,"1,660 reviews",The price is $295,The price was $347,0,0,0,0,,,,
2024-05-27 00:34:36.261866,18,Hilton Garden Inn New York/West 35th Street,30,4,9.09.0 out of 10,"1,968 reviews",The price is $267,,0,0,0,0,,,,
2024-05-27 00:34:36.268941,19,Hyatt Grand Central New York,30,4,8.08.0 out of 10,"3,450 reviews",The price is $276,The price was $325,0,0,0,0,,,,
2024-05-27 00:34:36.277004,20,Chelsea Inn,30,4,,"1,008 reviews",The price is $171,The price was $195,0,0,0,0,,,,
2024-05-27 00:34:36.286086,21,Millennium Hotel Broadway Times Square,30,4,,"6,150 reviews",The price is $258,The price was $323,0,0,0,0,,,,
2024-05-27 00:34:36.295222,22,Hampton Inn New York Times Square,30,4,8.28.2 out of 10,959 reviews,The price is $247,The price was $290,0,0,0,0,,,,
2024-05-27 00:34:36.304317,23,Mondrian Park Avenue,30,4,,"1,003 reviews",The price is $234,The price was $334,0,0,0,0,,,,
2024-05-27 00:34:36.312374,24,The Gregorian,30,4,9.29.2 out of 10,"1,119 reviews",The price is $254,The price was $299,0,0,0,0,,,,
2024-05-27 00:34:36.320547,25,"Club Quarters, Times Square - Midtown",30,4,8.68.6 out of 10,"2,600 reviews",The price is $254,The price was $299,0,0,0,0,,,,
2024-05-27 00:34:36.328725,26,Hotel Edison Times Square,30,4,8.08.0 out of 10,"4,196 reviews",The price is $260,The price was $326,0,0,0,0,,,,
2024-05-27 00:34:36.335926,27,Doubletree by Hilton New York Times Square South,30,4,8.88.8 out of 10,"3,549 reviews",The price is $289,,0,0,0,0,,,,
2024-05-27 00:34:36.344116,28,"Club Quarters Hotel, Grand Central",30,4,8.68.6 out of 10,"1,928 reviews",The price is $253,The price was $298,0,0,0,0,,,,
2024-05-27 00:34:36.351247,29,Millennium Hotel Broadway Times Square,30,4,,"6,150 reviews",The price is $258,The price was $323,0,0,0,0,,,,
2024-05-27 00:34:36.360495,30,Renaissance New York Times Square Hotel by Marriott,30,4,9.09.0 out of 10,"1,008 reviews",The price is $386,,0,0,0,0,,,,
2024-05-27 00:34:36.368684,31,Pod 51,30,4,8.08.0 out of 10,"1,342 reviews",The price is $171,The price was $199,0,0,0,0,,,,
2024-05-27 00:34:36.376881,32,Element New York Times Square West,30,4,8.28.2 out of 10,"1,751 reviews",The price is $244,,0,0,0,0,,,,
2024-05-27 00:34:36.385043,33,"voco Times Square South New York, an IHG Hotel",30,4,8.68.6 out of 10,"1,001 reviews",The price is $233,,0,0,0,0,,,,
2024-05-27 00:34:36.392188,34,"Crowne Plaza Times Square Manhattan, an IHG Hotel",30,4,8.28.2 out of 10,"1,942 reviews",The price is $265,,0,0,0,0,,,,
2024-05-27 00:34:36.399373,35,World Center Hotel,30,4,8.68.6 out of 10,"1,997 reviews",The price is $267,The price was $315,0,0,0,0,,,,
2024-05-27 00:34:36.407505,36,Hilton Garden Inn New York Times Square South,30,4,9.09.0 out of 10,"2,979 reviews",The price is $261,,0,0,0,0,,,,
2024-05-27 00:34:36.414650,37,citizenM New York Times Square,30,4,9.29.2 out of 10,"1,082 reviews",The price is $301,,0,0,0,0,,,,
2024-05-27 00:34:36.422842,38,DoubleTree by Hilton New York Times Square West,30,4,,"1,436 reviews",The price is $238,The price was $264,0,0,0,0,,,,
2024-05-27 00:34:36.432092,39,Chelsea Savoy Hotel,30,4,8.68.6 out of 10,"1,857 reviews",The price is $248,The price was $275,0,0,0,0,,,,
2024-05-27 00:34:36.441379,40,Arlo Midtown,30,4,9.29.2 out of 10,"5,252 reviews",The price is $298,The price was $332,0,0,0,0,,,,
2024-05-27 00:34:36.449761,41,Hampton Inn Manhattan/Times Square South,30,4,,"1,363 reviews",The price is $239,The price was $298,0,0,0,0,,,,
2024-05-27 00:34:36.461201,42,Pod 39,30,4,8.68.6 out of 10,"1,465 reviews",The price is $204,The price was $353,0,0,0,0,,,,
2024-05-27 00:34:36.468523,43,Four Points By Sheraton Manhattan Midtown West,30,4,8.88.8 out of 10,"1,006 reviews",The price is $256,The price was $284,0,0,0,0,,,,
2024-05-27 00:34:36.476713,44,Park Terrace Hotel,30,4,9.49.4 out of 10,"1,324 reviews",The price is $334,,0,0,0,0,,,,
2024-05-27 00:34:36.483968,45,Park Lane New York,30,4,8.68.6 out of 10,851 reviews,The price is $428,The price was $509,0,0,0,0,,,,
2024-05-27 00:34:36.492179,46,Ameritania Hotel at Times Square,30,4,8.68.6 out of 10,"2,954 reviews",The price is $251,The price was $264,0,0,0,0,,,,
2024-05-27 00:34:36.500372,47,"The Cloud One New York-Downtown, by the Motel One Group",30,4,8.88.8 out of 10,562 reviews,The price is $234,,0,0,0,0,,,,
